nu,[0](Perfluoro-n-butyl)ethylene-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
883.122919,0.09195094965823365
883.183184,0.09267097150024468
883.243449,0.09330328152402777
883.303714,0.09384601295656525
883.363979,0.09439190137782863
883.424244,0.0949694517138721
883.484509,0.09542640088276194
883.544774,0.0956174446646281
883.605039,0.0956174446646281
883.665304,0.09575140283599869
883.725569,0.09621211439278189
883.785834,0.09673306511153394
883.846099,0.09699459729690454
883.906364,0.09713048483219995
883.966629,0.09752953731860324
884.026894,0.09815572803032362
884.087159,0.09882546149400204
884.147423,0.0994699192122708
884.207688,0.10018868708988403
884.267953,0.10104392052302716
884.328218,0.10200841184802201
884.388483,0.1031263854243081
884.448748,0.1042149172625462
884.509013,0.10510451951270054
884.569278,0.1059381336572381
884.629543,0.10694934155940249
884.689808,0.10812146585482571
884.750073,0.10915351424846406
884.810338,0.10982138562211279
884.870603,0.11061495301299096
884.930868,0.11163730619435719
884.991133,0.11265784207645106
885.051398,0.11358543431204121
885.111663,0.11479584375233655
885.171928,0.11648415777349697
885.232193,0.11828006907528711
885.292458,0.11981576591475605
885.352723,0.12129860057387025
885.412988,0.1230456320664777
885.473253,0.12489273875622028
885.533518,0.1267802507870771
885.593783,0.12878640784940495
885.654048,0.13103379656613148
885.714313,0.13350718264565023
885.774578,0.1361225086261608
885.834843,0.1387890672808151
885.895108,0.1414088413848838
885.955373,0.1435890325908844
886.015638,0.14555518295173675
886.075903,0.1478584325227402
886.136168,0.15064939942078492
886.196433,0.15329363712495223
886.256698,0.1556570638832977
886.316963,0.15826253673839086
886.377228,0.16131440374123526
886.437492,0.16442512164079223
886.497757,0.1672442433496905
886.558022,0.17004366873616
886.618287,0.1732014345962198
886.678552,0.17659434726791837
886.738817,0.18005372507268355
886.799082,0.18376454271384293
886.859347,0.18800250345327946
886.919612,0.1926076617068372
886.979877,0.19730589264063308
887.040142,0.20213893923990559
887.100407,0.20686269809929433
887.160672,0.21127387529143107
887.220937,0.21571439318931324
887.281202,0.22038042972434088
887.341467,0.2253050538835323
887.401732,0.2302706322100564
887.461997,0.23534564868584443
887.522262,0.24067687807091295
887.582527,0.24615348865400877
887.642792,0.2514779417621336
887.703057,0.2566607769535559
887.763322,0.2622387318069171
887.823587,0.26809872216879915
887.883852,0.27362410337040804
887.944117,0.27878901552309526
888.004382,0.2842503258505983
888.064647,0.29022465020886223
888.124912,0.2964134525853191
888.185177,0.3028250599833612
888.245442,0.30980878326411104
888.305707,0.31727067661374364
888.365972,0.32491229324873516
888.426237,0.3325383789944587
888.486502,0.340207348066087
888.546767,0.3479139847562228
888.607032,0.35568847551656013
888.667297,0.363636695155962
888.727562,0.37191497970888354
888.787826,0.3802295993144752
888.848091,0.38846974059274836
888.908356,0.39634509309806215
888.968621,0.4039718829909476
889.028886,0.4113215542253867
889.089151,0.4183779786107672
889.149416,0.42512161417122024
889.209681,0.4315335583947848
889.269946,0.43774444403178975
889.330211,0.4438937708581057
889.390476,0.45058884823138545
889.450741,0.4584793621349423
889.511006,0.4669794624048945
889.571271,0.4754754634050135
889.631536,0.48363731613243155
889.691801,0.49159995147429286
889.752066,0.4995238171741252
889.812331,0.50740285759197
889.872596,0.5154061749226899
889.932861,0.5238918547636747
889.993126,0.5323362182871738
890.053391,0.5399979152928852
890.113656,0.5462819743534005
890.173921,0.551512927470663
890.234186,0.5560372447581455
890.294451,0.5605930711677818
890.354716,0.564999744527226
890.414981,0.5698227109246546
890.475246,0.5748880228610417
890.535511,0.5799983617584834
890.595776,0.5845517294108659
890.656041,0.5881460368090929
890.716306,0.5917565273864752
890.776571,0.5964081684049402
890.836836,0.6025226626306486
890.897101,0.6093271276925619
890.957366,0.6166276018104243
891.017631,0.6246523649945274
891.077895,0.6332119998712515
891.13816,0.6410165521551048
891.198425,0.6475948562493262
891.25869,0.6529008492860491
891.318955,0.6578094363581225
891.37922,0.6627482992617494
891.439485,0.6679579877587727
891.49975,0.672515580328359
891.560015,0.675731142665755
891.62028,0.6778020468297569
891.680545,0.6794171368960142
891.74081,0.6808045625482883
891.801075,0.6817310866469327
891.86134,0.6814993374770641
891.921605,0.6812676670885198
891.98187,0.6821948214378123
892.042135,0.6847578547020206
892.1024,0.6875573738848458
892.162665,0.6894300756616462
892.22293,0.6917781273448012
892.283195,0.6950857915197161
892.34346,0.7000664639122356
892.403725,0.7055695005978943
892.46399,0.7108669482169587
892.524255,0.715481168277546
892.58452,0.7193839918883185
892.644785,0.7225779323270605
892.70505,0.7255320726392094
892.765315,0.7277556010449271
892.82558,0.7297377908357989
892.885845,0.7314766351819677
892.94611,0.7329777003502027
893.006375,0.7339752281878563
893.06664,0.7329777003502027
893.126905,0.7309794001491153
893.18717,0.7292417378151722
893.247435,0.7289938377697109
893.3077,0.7302341812871932
893.367964,0.7319742084496292
893.428229,0.7344745010765675
893.488494,0.7367254352227018
893.548759,0.7382298891317988
893.609024,0.7389832677765041
893.669289,0.7394859472902569
893.729554,0.7407441425636173
893.789819,0.7422568030035052
893.850084,0.7447922191294029
893.910349,0.7478371788773698
893.970614,0.75089458743942
894.030879,0.7521721938958648
894.091144,0.7511499350057759
894.151409,0.7491095833187991
894.211674,0.7470747738475805
894.271939,0.7452988500734097
894.332204,0.743527147972038
894.392469,0.7425092132238323
894.452734,0.7422568030035052
894.512999,0.7422568030035052
894.573264,0.7420044785880654
894.633529,0.7422568030035052
894.693794,0.7425092132238323
894.754059,0.7427691369324563
894.814324,0.7432743917127265
894.874589,0.7447922191294029
894.934854,0.7480914867480762
894.995119,0.7516608906668157
895.055384,0.7549981349508034
895.115649,0.757569497448804
895.175914,0.7593746601442428
895.236179,0.7598912105203645
895.296444,0.759632891425522
895.356709,0.759632891425522
895.416974,0.7601496174586315
895.477239,0.7601496174586315
895.537504,0.7591165166466751
895.597769,0.7573119676022262
895.658033,0.7555117082777114
895.718298,0.7537157284757371
895.778563,0.751405369405065
895.838828,0.7498740649131168
895.899093,0.7488549293540978
895.959358,0.7486003619570273
896.019623,0.7488549293540978
896.079888,0.7498740649131168
896.140153,0.75089458743942
896.200418,0.7511499350057759
896.260683,0.7511499350057759
896.320948,0.7516608906668157
896.381213,0.7529473303823395
896.441478,0.7539720353931257
896.501743,0.7537157284757371
896.562008,0.7529473303823395
896.622273,0.7526838449293498
896.682538,0.7529473303823395
896.742803,0.7524279759222698
896.803068,0.751405369405065
896.863333,0.7503841526874456
896.923598,0.749364323880569
896.983863,0.7473288224565049
897.044128,0.7445390328190108
897.104393,0.7422568030035052
897.164658,0.7409960383919532
897.224923,0.7407441425636173
897.285188,0.7409960383919532
897.345453,0.7409960383919532
897.405718,0.7404923323653052
897.465983,0.7397374152594679
897.526248,0.7392345648056222
897.586513,0.7394859472902569
897.646778,0.7402406077679075
897.707043,0.7404923323653052
897.767308,0.7402406077679075
897.827573,0.7404923323653052
897.887838,0.7404923323653052
897.948103,0.7397374152594679
898.008367,0.7382298891317988
898.068632,0.7367254352227018
898.128897,0.7357241696457196
898.189162,0.7347242648643715
898.249427,0.7327285302933937
898.309692,0.7297377908357989
898.369957,0.7267665261508834
898.430222,0.7240534958720982
898.490487,0.7223322975903408
898.550752,0.7213433799059308
898.611017,0.7208530331443884
898.671282,0.7198733393620874
898.731547,0.7184062946441722
898.791812,0.7171860414523678
898.852077,0.7164548846434501
898.912342,0.7157244732342591
898.972607,0.715481168277546
899.032872,0.7162113313890708
899.093137,0.7171860414523678
899.153402,0.7176738938115589
899.213667,0.7169422396469295
899.273932,0.715481168277546
899.334197,0.713295142228228
899.394462,0.7111086840721191
899.454727,0.7089360173742378
899.514992,0.706529727925287
899.575257,0.7034137578945266
899.635522,0.6993527601698318
899.695787,0.6946132938488976
899.756052,0.6901336531023157
899.816317,0.685922933091055
899.876582,0.6819629146249157
899.936847,0.6787244847290385
899.997112,0.6764207400661602
900.057377,0.6748127729446912
900.117642,0.6738889124347058
900.177907,0.6729730464438339
900.238172,0.6722869638980429
900.298436,0.6718299641601129
900.358701,0.6718299641601129
900.418966,0.6722869638980429
900.479231,0.6729730464438339
900.539496,0.6732018961818756
900.599761,0.672744274501477
900.660026,0.6720584251841005
900.720291,0.6704608280268985
900.780556,0.6681851320869583
900.840821,0.6650121285975805
900.901086,0.6611728338570102
900.961351,0.6571388128091902
901.021616,0.6533449728484613
901.081881,0.6493587120146895
901.142146,0.6449516024260519
901.202411,0.6407986435739301
901.262676,0.6366660596750496
901.322941,0.6334273285550097
901.383206,0.6308482100340402
901.443471,0.6287006812553647
901.503736,0.6272061528282723
901.564001,0.6263537322378139
901.624266,0.6263537322378139
901.684531,0.6263537322378139
901.744796,0.626140808167996
901.805061,0.6257151771493891
901.865326,0.625502470151397
901.925591,0.625502470151397
901.985856,0.6244400192912444
902.046121,0.6225321533558019
902.106386,0.6197804354717298
902.166651,0.6166276018104243
902.226916,0.6134908066678053
902.287181,0.6099489584425781
902.347446,0.6060213878825886
902.407711,0.6017037887699119
902.467976,0.5974229245895983
902.528241,0.5935700756740464
902.588505,0.5899485200746477
902.64877,0.5865425878323194
902.709035,0.5837572794073207
902.7693,0.5817758749536597
902.829565,0.5805902619052342
902.88983,0.5792101001258995
902.950095,0.5776310129872314
903.01036,0.5758661636840361
903.070625,0.5743019360328195
903.13089,0.5723526251566332
903.191155,0.5696290041349605
903.25142,0.5663460453817188
903.311685,0.5632734878287193
903.37195,0.5598311827925212
903.432215,0.5560372447581455
903.49248,0.551512927470663
903.552745,0.5470254232691937
903.61301,0.5427643669040794
903.673275,0.5383480472575749
903.73354,0.5339730016542408
903.793805,0.530168711237708
903.85407,0.5265757937653954
903.914335,0.5235357293987822
903.9746,0.5210496209590331
904.034865,0.5189280694136882
904.09513,0.5169857333097563
904.155395,0.5152309666103171
904.21566,0.5140061749899552
904.275925,0.5136567696022576
904.33619,0.5127842949075452
904.396455,0.5108649548135443
904.45672,0.5089578883198247
904.516985,0.50740285759197
904.57725,0.505508715158801
904.637515,0.5022486315148069
904.69778,0.49833636411890386
904.758045,0.4949542227415113
904.81831,0.49176712387549193
904.878575,0.48826352921671773
904.938839,0.48446019882196517
904.999104,0.4811722330981862
905.059369,0.4779113614419654
905.119634,0.4748292562952194
905.179899,0.4722531983714253
905.240164,0.4704902701402359
905.300429,0.4693671410684603
905.360694,0.46793307286015273
905.420959,0.46650338619338516
905.481224,0.46539442831758215
905.541489,0.4644459914183694
905.601754,0.4633372909237212
905.662019,0.4623930463072097
905.722284,0.461450725986267
905.782549,0.45957184255283356
905.842814,0.45660801106542576
905.903079,0.4535136094793252
905.963344,0.451206578001737
906.023609,0.4490594476017914
906.083874,0.4464713707420659
906.144139,0.4435920256989036
906.204404,0.4410354593845742
906.264669,0.4390903844363757
906.324934,0.43714951623050957
906.385199,0.43492572917478245
906.445464,0.43330214494268626
906.505729,0.4315335583947848
906.565994,0.42948433966659544
906.626259,0.42759020799996084
906.686524,0.4264244786766525
906.746789,0.4259897474590145
906.807054,0.42512161417122024
906.867319,0.4241110278042998
906.927584,0.42324672319801826
906.987849,0.42252781501367537
907.048114,0.42166673686937656
907.108379,0.42066015671068885
907.168644,0.419374904070576
907.228908,0.41809357829237903
907.289173,0.4163912316416083
907.349438,0.41511487077686027
907.409703,0.4142688996244337
907.469968,0.41314361929247945
907.530233,0.4113215542253867
907.590498,0.4090859493118329
907.650763,0.4071433273014214
907.711028,0.40562345518977605
907.771293,0.40383051757229216
907.831558,0.4017762248318392
907.891823,0.4002763881937406
907.952088,0.39905341454982907
908.012353,0.3986465875840127
908.072618,0.3986465875840127
908.132883,0.39878215046817567
908.193148,0.39878215046817567
908.253413,0.39891775945155566
908.313678,0.39946065669085395
908.373943,0.4002763881937406
908.434208,0.400412505304324
908.494473,0.3998683144307821
908.554738,0.39946065669085395
908.615003,0.39946065669085395
908.675268,0.39905341454982907
908.735533,0.39783019916350254
908.795798,0.39621035867255905
908.856063,0.3947312994958245
908.916328,0.393391492040893
908.976593,0.3919190365253647
909.036858,0.39045599691819255
909.097123,0.3891307008087584
909.157388,0.3876780701003927
909.217653,0.3864897234705984
909.277918,0.38596445471039675
909.338183,0.3862269997948118
909.398448,0.3864897234705984
909.458713,0.3864897234705984
909.518977,0.3864897234705984
909.579242,0.3868841441088677
909.639507,0.38727896726143535
909.699772,0.3879417808395506
909.760037,0.38899841885968905
909.820302,0.39019057709325616
909.880567,0.39072159728998884
909.940832,0.39072159728998884
910.001097,0.3905887745280593
910.061362,0.39072159728998884
910.121627,0.3899253376924496
910.181892,0.3883376833319533
910.242157,0.3868841441088677
910.302422,0.3860957049362723
910.362687,0.3854398998301605
910.422952,0.38439292783003576
910.483217,0.38321848328744496
910.543482,0.3824375144406023
910.603747,0.38165432058398313
910.664012,0.38087653937655785
910.724277,0.3810060594171051
910.784542,0.3821775453302977
910.844807,0.3836095655584495
910.905072,0.3850469515700151
910.965337,0.38675262585924003
911.025602,0.3888661818788374
911.085867,0.39098737833145875
911.146132,0.3924524090261292
911.206397,0.39379295607462494
911.266662,0.39499980806204765
911.326927,0.39580643014528255
911.387192,0.39594102721173663
911.447457,0.39567187883405225
911.507722,0.3955373732624916
911.567987,0.39486553095570814
911.628252,0.39379295607462494
911.688517,0.39299043729170485
911.748782,0.39312407675780586
911.809046,0.39352526788879233
911.869311,0.39379295607462494
911.929576,0.39446297345336123
911.989841,0.3960756700489739
912.050106,0.3981008156981277
912.110371,0.4000042927726967
912.170636,0.40218624565623934
912.230901,0.40507218224129243
912.291166,0.4086688943777099
912.351431,0.41230166539408875
912.411696,0.41540139887852334
912.471961,0.4178093713004689
912.532226,0.4199456419539029
912.592491,0.42166673686937656
912.652756,0.4229590132587094
912.713021,0.42367865510350355
912.773286,0.42425525007014914
912.833551,0.42468821119785805
912.893816,0.42570017289725165
912.954081,0.4271542883446193
913.014346,0.4283177295716853
913.074611,0.42875483654250635
913.134876,0.4293383398124905
913.195141,0.4309470716567469
913.255406,0.43344949271966937
913.315671,0.4362586402198859
913.375936,0.4389411190822155
913.436201,0.4420863738700806
913.496466,0.44556149753197033
913.556731,0.4487541909764373
913.616996,0.4515135028173887
913.677261,0.45413080758780006
913.737526,0.4569186101046552
913.797791,0.4598844576828676
913.858056,0.4622358593947546
913.918321,0.4636524674294165
913.978586,0.4644459914183694
914.038851,0.4652362211087038
914.099116,0.4660277953320409
914.15938,0.4672971164294579
914.219645,0.4687292356306274
914.27991,0.47033033063964413
914.340175,0.47177174569169505
914.40044,0.47289589965902434
914.460705,0.47418392742975307
914.52097,0.4759606958041405
914.581235,0.4783990797246752
914.6415,0.48100866234753614
914.701765,0.4841308778685802
914.76203,0.487931622877795
914.822295,0.4921016392420619
914.88256,0.49630233082320585
914.942825,0.4998636088858923
915.00309,0.5027611864775445
915.063355,0.5053368714107397
915.12362,0.5084390159436366
915.183885,0.5117392812223035
915.24415,0.5148807286474253
915.304415,0.5169857333097563
915.36468,0.5182228069264814
915.424945,0.5201645890936334
915.48521,0.5228242047532284
915.545475,0.5258601374424806
915.60574,0.5280100296009196
915.666005,0.5298083190612934
915.72627,0.5321552547385027
915.786535,0.5356094615460077
915.8468,0.5398143472100281
915.907065,0.5442426955976429
915.96733,0.5488939640138801
916.027595,0.5537676968163935
916.08786,0.5586902912846237
916.148125,0.5642318671496414
916.20839,0.5700164835858548
916.268655,0.5758661636840361
916.32892,0.5809851975462295
916.389185,0.5855463125069673
916.449449,0.5897479716729825
916.509714,0.5937719238120146
916.569979,0.5974229245895983
916.630244,0.6002734365469587
916.690509,0.6025226626306486
916.750774,0.6049920267280741
916.811039,0.6082921515544587
916.871304,0.612657026269921
916.931569,0.6166276018104243
916.991834,0.6197804354717298
917.052099,0.6218974942905272
917.112364,0.6244400192912444
917.172629,0.6280597334994099
917.232894,0.6323514168805049
917.293159,0.637099139826192
917.353424,0.6423255606562083
917.413689,0.6489172981882297
917.473954,0.6560226258551406
917.534219,0.6613976708406428
917.594484,0.664327518739727
917.654749,0.6670501823430265
917.715014,0.6706888234654558
917.775279,0.6755014331300826
917.835544,0.6798792976659567
917.895809,0.6835947552636629
917.956074,0.6868564229092533
918.016339,0.6898990475454656
918.076604,0.6927195856445237
918.136869,0.6946132938488976
918.197134,0.6962684423336697
918.257399,0.6986397840341029
918.317664,0.7017346063984865
918.377929,0.705809435014637
918.438194,0.7099008262792129
918.498459,0.713780347876167
918.558724,0.7171860414523678
918.618989,0.7206079847737029
918.679254,0.7245460196884101
918.739518,0.7289938377697109
918.799783,0.7334762946893036
918.860048,0.7384809299686276
918.920313,0.7427691369324563
918.980578,0.7458058256436181
919.040843,0.7478371788773698
919.101108,0.7501290654428209
919.161373,0.7534595086878875
919.221638,0.7570545253009127
919.281903,0.759632891425522
919.342168,0.7606666949849376
919.402433,0.7609253656327507
919.462698,0.761701905473689
919.522963,0.7624792377893586
919.583228,0.7635245502206498
919.643493,0.7643037425824234
919.703758,0.764823645874465
919.764023,0.765604163989825
919.824288,0.7671675906373484
919.884553,0.7692571269650189
919.944818,0.7713523545681266
920.005083,0.7731903595303041
920.065348,0.7758314391378056
920.125613,0.7800634628344406
920.185878,0.7851268357873821
920.246143,0.7888729482001152
920.306408,0.7912905965370725
920.366673,0.793445836757576
920.426938,0.7961561054427551
920.487203,0.7988676432033391
920.547468,0.8010435210452161
920.607733,0.802679317773517
920.667998,0.8045919697027785
920.728263,0.8056869592056618
920.788528,0.8054130722029608
920.848793,0.8034984683734316
920.909058,0.8010435210452161
920.969323,0.7991393043818117
921.029587,0.7983245978623023
921.089852,0.7985960743739672
921.150117,0.7994110579407886
921.210382,0.7999548423259255
921.270647,0.8010435210452161
921.330912,0.8029522751416831
921.391177,0.8056869592056618
921.451442,0.8087139573769916
921.511707,0.8111924121884888
921.571972,0.8134018590351555
921.632237,0.8161721321514769
921.692502,0.8195171119928235
921.752767,0.8228675721006171
921.813032,0.8256700834152421
921.873297,0.8273561696085917
921.933562,0.8273561696085917
921.993827,0.8259508589727432
922.054092,0.8248283292977385
922.114357,0.8239874333317032
922.174622,0.8231473946422678
922.234887,0.821190633312658
922.295152,0.8192385235374671
922.355417,0.8178388227474656
922.415682,0.8167273179431158
922.475947,0.8158946807959486
922.536212,0.8158946807959486
922.596477,0.8167273179431158
922.656742,0.8189600297860848
922.717007,0.8217492328456271
922.777272,0.8251088186101808
922.837537,0.828482139485226
922.897802,0.8315947800617518
922.958067,0.8341433574234495
923.018332,0.8358467467389599
923.078597,0.8375536145154976
923.138862,0.8392639678563665
923.199127,0.8406919300256653
923.259392,0.8415582888117733
923.319657,0.8415582888117733
923.379921,0.8404061433559435
923.440186,0.8386934623520791
923.500451,0.836984271656138
923.560716,0.8352785641551498
923.620981,0.8327265183702469
923.681246,0.829900055916784
923.741511,0.828200503438642
923.801776,0.828482139485226
923.862041,0.8293276223904793
923.922306,0.8296179378605596
923.982571,0.829900055916784
924.042836,0.8304645798711989
924.103101,0.8315947800617518
924.163366,0.8330096935235409
924.223631,0.8341433574234495
924.283896,0.8355626071515356
924.344161,0.8375536145154976
924.404426,0.8392639678563665
924.464691,0.8401204538371728
924.524956,0.8389786666112553
924.585221,0.836984271656138
924.645486,0.8347107678041628
924.705751,0.8335763327506397
924.766016,0.8327265183702469
924.826281,0.831877570358599
924.886546,0.8304645798711989
924.946811,0.8296179378605596
925.007076,0.828200503438642
925.067341,0.8265126965599748
925.127606,0.8251088186101808
925.187871,0.8251088186101808
925.248136,0.8262317300101646
925.308401,0.8276375185328654
925.368666,0.8287638713043463
925.428931,0.829900055916784
925.489196,0.8310294878324503
925.549461,0.8315947800617518
925.609726,0.8310294878324503
925.66999,0.8301822699094558
925.730255,0.8296179378605596
925.79052,0.8290456989285708
925.850785,0.8287638713043463
925.91105,0.8276375185328654
925.971315,0.8256700834152421
926.03158,0.8228675721006171
926.091845,0.8206324134982523
926.15211,0.8200745731442892
926.212375,0.819795795184359
926.27264,0.818681630706483
926.332905,0.8167273179431158
926.39317,0.8158946807959486
926.453435,0.817005052443406
926.5137,0.8184033262664787
926.573965,0.818681630706483
926.63423,0.818681630706483
926.694495,0.8195171119928235
926.75476,0.8206324134982523
926.815025,0.8217492328456271
926.87529,0.8217492328456271
926.935555,0.8214698855981827
926.99582,0.8209114759567714
927.056085,0.8206324134982523
927.11635,0.8203534459048412
927.176615,0.818681630706483
927.23688,0.8158946807959486
927.297145,0.8134018590351555
927.35741,0.8117442106189807
927.417675,0.8100899403586844
927.47794,0.8078894896904686
927.538205,0.8054130722029608
927.59847,0.8043184549332252
927.658735,0.803771704300154
927.719,0.8021336813748318
927.779265,0.7994110579407886
927.83953,0.7980532136369617
927.899795,0.7988676432033391
927.960059,0.8002268732149469
928.020324,0.8002268732149469
928.080589,0.7994110579407886
928.140854,0.7988676432033391
928.201119,0.7994110579407886
928.261384,0.7994110579407886
928.321649,0.7988676432033391
928.381914,0.7977819216665735
928.442179,0.7961561054427551
928.502444,0.7942555644019639
928.562709,0.7920981247148983
928.622974,0.789678009118549
928.683239,0.7869976630579152
928.743504,0.7845852851271525
928.803769,0.7829863626009762
928.864034,0.781125070873733
928.924299,0.7776801170169924
928.984564,0.773716307776922
929.044829,0.7708280132632684
929.105094,0.7695187188562885
929.165359,0.7687342099306241
929.225624,0.7676894420083392
929.285889,0.7671675906373484
929.346154,0.7674284719654777
929.406419,0.7676894420083392
929.466684,0.7666460940046651
929.526949,0.7650837301258797
929.587214,0.7637841927044459
929.647479,0.7635245502206498
929.707744,0.7635245502206498
929.768009,0.762738524806502
929.828274,0.7606666949849376
929.888539,0.757569497448804
929.948804,0.754741479218867
930.009069,0.753203375999958
930.069334,0.7521721938958648
930.129599,0.7503841526874456
930.189864,0.7470747738475805
930.250129,0.743527147972038
930.310393,0.7404923323653052
930.370658,0.7374772785415368
930.430923,0.7339752281878563
930.491188,0.7312279754005642
930.551453,0.7302341812871932
930.611718,0.7302341812871932
930.671983,0.7297377908357989
930.732248,0.7280030800183238
930.792513,0.7257787954844136
930.852778,0.7230694524189342
930.913043,0.7206079847737029
930.973308,0.7188949770577202
931.033573,0.7186505943129414
931.093838,0.7193839918883185
931.154103,0.7196286240306681
931.214368,0.7191394429067591
931.274633,0.7174299261645132
931.334898,0.7145087752658147
931.395163,0.7115924024228882
931.455428,0.7096595010258958
931.515693,0.7084541047512849
931.575958,0.7072507559095297
931.636223,0.7055695005978943
931.696488,0.7041316059678591
931.756753,0.7031746378695503
931.817018,0.7019732367295195
931.877283,0.6995905805354606
931.937548,0.6972160116163036
931.997813,0.6965052138529405
932.058078,0.6972160116163036
932.118343,0.6986397840341029
932.178608,0.6995905805354606
932.238873,0.7000664639122356
932.299138,0.6995905805354606
932.359403,0.6984022868843346
932.419668,0.6965052138529405
932.479933,0.6943771654730876
932.540198,0.6922486964467577
932.600462,0.6903683384386168
932.660727,0.6891957092804637
932.720992,0.6877911831372873
932.781257,0.685922933091055
932.841522,0.6828910151541142
932.901787,0.6791861743353299
932.962052,0.6755014331300826
933.022317,0.6729730464438339
933.082582,0.6718299641601129
933.142847,0.6722869638980429
933.203112,0.6738889124347058
933.263377,0.675731142665755
933.323642,0.6771110412147643
933.383907,0.6780325387070777
933.444172,0.67849375763006
933.504437,0.6789552902885679
933.564702,0.6794171368960142
933.624967,0.6798792976659567
933.685232,0.6798792976659567
933.745497,0.6787244847290385
933.805762,0.6764207400661602
933.866027,0.6736598291508431
933.926292,0.6711450469638219
933.986557,0.6690944820844337
934.046822,0.6663701380385917
934.107087,0.6636502501363194
934.167352,0.6609480733049579
934.227617,0.6584807442920517
934.287882,0.6557996160761606
934.348147,0.6533449728484613
934.408412,0.6522352299433513
934.468677,0.6526789007306844
934.528942,0.6549017857563335
934.589207,0.6575858191668374
934.649472,0.659825416109329
934.709737,0.6607233891585035
934.770002,0.6613976708406428
934.830267,0.662523003142511
934.890531,0.6638759295846979
934.950796,0.6647860629072024
935.011061,0.6650121285975805
935.071326,0.6650121285975805
935.131591,0.6647860629072024
935.191856,0.6641016857771346
935.252121,0.662523003142511
935.312386,0.6602742499785037
935.372651,0.6580331295921792
935.432916,0.6560226258551406
935.493181,0.6540117247064069
935.553446,0.6520135076600946
935.613711,0.650463560680396
935.673976,0.6493587120146895
935.734241,0.6486967038100151
935.794506,0.6486967038100151
935.854771,0.6489172981882297
935.915036,0.6502424406622979
935.975301,0.6522352299433513
936.035566,0.6542341264989693
936.095831,0.6553472704182668
936.156096,0.6555701263735746
936.216361,0.6555701263735746
936.276626,0.6555701263735746
936.336891,0.6560226258551406
936.397156,0.6562457114703368
936.457421,0.6562457114703368
936.517686,0.6562457114703368
936.577951,0.6564688729475381
936.638216,0.6562457114703368
936.698481,0.6551244902211042
936.758746,0.6529008492860491
936.819011,0.651348792944417
936.879276,0.651348792944417
936.939541,0.6524570276250012
936.999806,0.6535671479068493
937.060071,0.6540117247064069
937.120336,0.6549017857563335
937.1806,0.6566921103125417
937.240865,0.6582568988948663
937.30113,0.6596011136014389
937.361395,0.6611728338570102
937.42166,0.6636502501363194
937.481925,0.6659171603745859
937.54219,0.6668234238321612
937.602455,0.6663701380385917
937.66272,0.6656907870257086
937.722985,0.6659171603745859
937.78325,0.6663701380385917
937.843515,0.6668234238321612
937.90378,0.6675039307239848
937.964045,0.6677309206465312
938.02431,0.6675039307239848
938.084575,0.6659171603745859
938.14484,0.6641016857771346
938.205105,0.6629736719946919
938.26537,0.6636502501363194
938.325635,0.6661436107034878
938.3859,0.6695496210619655
938.446165,0.672744274501477
938.50643,0.6748127729446912
938.566695,0.6768808625933344
938.62696,0.6791861743353299
938.687225,0.6814993374770641
938.74749,0.6833555389646149
938.807755,0.685922933091055
938.86802,0.6896645217409462
938.928285,0.6924841010200593
938.98855,0.6936692618565248
939.048815,0.6939051495041836
939.10908,0.6948495025220052
939.169345,0.6962684423336697
939.22961,0.6972160116163036
939.289875,0.6972160116163036
939.35014,0.6979275347632682
939.410405,0.6993527601698318
939.47067,0.6998284817737614
939.530934,0.6991150206493828
939.591199,0.6984022868843346
939.651464,0.6986397840341029
939.711729,0.7005426709997558
939.771994,0.7031746378695503
939.832259,0.706529727925287
939.892524,0.7094182578092179
939.952789,0.7115924024228882
940.013054,0.7135377038097178
940.073319,0.7159678609287222
940.133584,0.7186505943129414
940.193849,0.7215886783534718
940.254114,0.7240534958720982
940.314379,0.7270136687816411
940.374644,0.7299859438683082
940.434909,0.7324794449400035
940.495174,0.7347242648643715
940.555439,0.7359743583930761
940.615704,0.7354740659480781
940.675969,0.7334762946893036
940.736234,0.7322231219934068
940.796499,0.7329777003502027
940.856764,0.7347242648643715
940.917029,0.7349741135863012
940.977294,0.733725719029233
941.037559,0.7334762946893036
941.097824,0.7354740659480781
941.158089,0.7377280634472589
941.218354,0.7397374152594679
941.278619,0.7415000870551826
941.338884,0.7437799901830886
941.399149,0.7470747738475805
941.459414,0.75089458743942
941.519679,0.7544849107350464
941.579944,0.7573119676022262
941.640209,0.7591165166466751
941.700474,0.761701905473689
941.760739,0.7653439028209743
941.821003,0.7684728847270498
941.881268,0.7692571269650189
941.941533,0.7682116483589417
942.001798,0.7682116483589417
942.062063,0.7700421695381724
942.122328,0.771614658957899
942.182593,0.7724021074404905
942.242858,0.7731903595303041
942.303123,0.775040494520215
942.363388,0.7779445732117836
942.423653,0.7808595334935485
942.483918,0.7835189743950315
942.544183,0.7864626865596597
942.604448,0.7904838916180547
942.664713,0.7956069472113773
942.724978,0.8015884158827751
942.785243,0.8062350126549761
942.845508,0.8089889668714646
942.905773,0.8111924121884888
942.966038,0.8150628925056808
943.026303,0.8195171119928235
943.086568,0.8231473946422678
943.146833,0.824547935335452
943.207098,0.8248283292977385
943.267363,0.8248283292977385
943.327628,0.8248283292977385
943.387893,0.8239874333317032
943.448158,0.8231473946422678
