nu,[0]Iodoethane-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
766.086206,0.9721676596931875
766.32726,0.9757576820333085
766.568314,0.9759987239482216
766.809368,0.975331369082424
767.050422,0.9749354649205597
767.291476,0.9742542231523161
767.53253,0.9729077608549888
767.773584,0.9731169585115148
768.014638,0.9768394207175648
768.255692,0.9777668813382843
768.496746,0.9778607514645867
768.7378,0.9775957871052321
768.978854,0.9763638157388875
769.219908,0.974944239379229
769.460962,0.9740067940044675
769.702016,0.9776563999230106
769.94307,0.9789820222512107
770.184124,0.9796420785481927
770.425178,0.9797263313897682
770.666232,0.9779849476663146
770.907286,0.9769253863690212
771.14834,0.9764839158742303
771.389394,0.9783674145482549
771.630448,0.980827182071884
771.871502,0.9810979277353187
772.112556,0.9805976953622714
772.35361,0.9803564979977044
772.594664,0.9793727140159127
772.835718,0.9784359026643293
773.076772,0.9804074778610652
773.317826,0.9822582711137432
773.55888,0.9821669253421738
773.799934,0.9819724755421215
774.040988,0.982358466567278
774.282042,0.9819047217788408
774.523096,0.9813805246305061
774.76415,0.9814767046346631
775.005204,0.9829116901017675
775.246258,0.9840663060528954
775.487312,0.983472109469472
775.728366,0.9839915198555468
775.96942,0.9835763630384172
776.210474,0.9837298129198307
776.451528,0.9835084986107172
776.692582,0.984469855960455
776.933636,0.9851089842716768
777.17469,0.9856509432380801
777.415744,0.9850705657704559
777.656798,0.9855523830718468
777.897852,0.9850932226540218
778.138906,0.985916119006353
778.37996,0.9864476710349002
778.621014,0.9868956199542606
778.862068,0.9865611190402045
779.103122,0.9865147517572492
779.344176,0.9870693288693086
779.58523,0.9869133842352978
779.826284,0.9870752513030492
780.067338,0.9880134183505767
780.308392,0.9882466170336697
780.549446,0.988253534784201
780.7905,0.9886024498618678
781.031554,0.9882713235079251
781.272608,0.9882861476889588
781.513662,0.9878830091865486
781.754716,0.9888110669871214
781.99577,0.9897716688298861
782.236824,0.9898478841826394
782.477878,0.9897568223662023
782.718932,0.9895984739428354
782.959986,0.9896489447520013
783.20104,0.9896439965196481
783.442094,0.990027062864858
783.683148,0.990603921622779
783.924202,0.9913316883460499
784.165256,0.9909687291436637
784.40631,0.9905684586371761
784.647364,0.9907700598307345
784.888418,0.9909172001095147
785.129472,0.9916224885740106
785.370526,0.9918290650525738
785.61158,0.9918204361772436
785.852634,0.992658183776892
786.093688,0.9918462238438224
786.334742,0.9919927303503233
786.575796,0.9922691380268004
786.81685,0.992064950049858
787.057904,0.9931525513491887
787.298958,0.9931097473966574
787.540012,0.9927786997955769
787.781066,0.9932804776360785
788.02212,0.9932011176963872
788.263174,0.9931806579640986
788.504228,0.9933664001134875
788.745282,0.9935492957027708
788.986336,0.9938546603182105
789.22739,0.9942225540025211
789.468444,0.9941392416433323
789.709498,0.9943336148644369
789.950552,0.9942199690272412
790.191606,0.994800265664248
790.43266,0.9946840797786062
790.673714,0.9947944958394396
790.914768,0.9947411762834394
791.155822,0.9950386483650082
791.396876,0.9950808388981318
791.63793,0.9950737738492567
791.878984,0.9949768583835435
792.120038,0.9952154824440652
792.361092,0.995663828457301
792.602146,0.9956250978876884
792.8432,0.9954802449742508
793.084254,0.9958765249662379
793.325308,0.9956941966671817
793.566362,0.99578909084576
793.807416,0.995962472818939
794.04847,0.9962563250894995
794.289524,0.9964902735391036
794.530578,0.9962729627090522
794.771632,0.9962911946710917
795.012686,0.9963616349485894
795.25374,0.9967679344056743
795.494794,0.9967212867579076
795.735848,0.9970369983797204
795.976902,0.9969085882841168
796.217956,0.9969780752343123
796.45901,0.9970865523499458
796.700064,0.99704018890322
796.941118,0.9970448750031202
797.182172,0.9967856770328157
797.423226,0.9973178035339743
797.66428,0.9972645481851959
797.905334,0.9974810778220486
798.146388,0.9975204791027927
798.387442,0.9977119216510576
798.628496,0.9975121997171756
798.86955,0.9978756596117327
799.110604,0.998101105186358
799.351658,0.9978523095944941
799.592712,0.9977000489498327
799.833766,0.9978041144918618
800.07482,0.9980381269936036
800.315874,0.9977638040199134
800.556928,0.9979181700202975
800.797982,0.9981246606503937
801.039036,0.9982689000849059
801.28009,0.9979749531796372
801.521144,0.9984787582630256
801.762198,0.9983453704114285
802.003252,0.9983967865219582
802.244306,0.9985129068204952
802.48536,0.9983712278913751
802.726414,0.9983585486572941
802.967468,0.9986347328263625
803.208522,0.9984299338455133
803.449576,0.9984717689361804
803.69063,0.9983894982520188
803.931684,0.9985585399030449
804.172738,0.9985798094264644
804.413792,0.9987772481709648
804.654846,0.9985244896373945
804.8959,0.9988695394524874
805.136954,0.998919084610354
805.378008,0.9986005801025147
805.619062,0.9986846658113181
805.860116,0.9989394627675365
806.10117,0.9986440201725639
806.342224,0.998980919615465
806.583278,0.9988026174352567
806.824332,0.9986494128648331
807.065386,0.9990579440136198
807.30644,0.9989024028009345
807.547494,0.9991052705093469
807.788548,0.9987453876849256
808.029602,0.999002967367657
808.270656,0.9990394616126183
808.51171,0.9990539178182182
808.752764,0.9992309358815201
808.993818,0.9993139254568395
809.234872,0.9993803220797183
809.475926,0.9991459549042907
809.71698,0.9991243036460401
809.958034,0.999090733633417
810.199088,0.9990263143398127
810.440142,0.9992315753895238
810.681196,0.9993697287044492
810.92225,0.999089974324748
811.163304,0.9990161143332144
811.404358,0.9994559680390817
811.645412,0.9993232091263295
811.886466,0.9990486927798915
812.12752,0.9989624386394017
812.368574,0.9993503810937869
812.609628,0.9994146513833841
812.850682,0.9992089730269221
813.091736,0.9992297467974139
813.33279,0.9995852460342156
813.573844,0.9991865510291431
813.814898,0.9994866318185611
814.055952,0.999875427759766
814.297006,0.9993883071603921
814.53806,0.9993631828541638
814.779114,0.9991425078566925
815.020168,0.9994109935324539
815.261222,0.9995538995324157
815.502276,0.9995475024079294
815.74333,0.9996946266359402
815.984384,0.9996983255129017
816.225438,0.9994206578834884
816.466492,0.9996586682669353
816.707546,0.9997451424816962
816.9486,0.9995097202264261
817.189654,0.9993730266299955
817.430708,0.9996401947454415
817.671762,0.9998745978635053
817.912816,0.9995784888607917
818.15387,0.999560816469333
818.394924,0.9995242332129279
818.635978,0.9991406794275761
818.877032,0.999344345035714
819.118086,0.9998246453764196
819.35914,0.9995930428295421
819.600194,0.9996600477968494
819.841248,0.99980363928129
820.082302,0.9997248978475386
820.323356,0.9998564603028083
820.56441,0.9995891244324943
820.805464,0.9996076269984282
821.046518,0.999657208766345
821.287572,0.9996931071012626
821.528626,0.999737024584098
821.76968,0.9994247455223384
822.010734,0.9996466124560927
822.251788,0.9998934556762497
822.492842,0.9998149871169947
822.733896,0.9998571102097187
822.97495,0.9994647632902994
823.216004,0.9995665239778899
823.457058,0.9996211317886936
823.698112,0.9995753901722791
823.939166,0.9996842298658866
824.18022,1.0000233732731507
824.421274,0.9998747378459588
824.662328,0.9999689194830093
824.903382,0.9999992367702912
825.144436,0.9997863528258087
825.38549,0.9995305002495173
825.626544,0.9998505111745681
825.867598,0.99960873656351
826.108652,0.9994424954634379
826.349706,0.9998146471799569
826.59076,1.000137359432943
826.831814,0.9997424831631542
827.072868,0.9998678987261418
827.313922,0.999806888648398
827.554976,0.9997507310726628
827.79603,0.9999530601017115
828.037084,0.9997629680965016
828.278138,0.999930156439175
828.519192,0.9997709162436917
828.760246,1.0002683860090822
829.0013,0.9998787673492718
829.242354,0.9997186695808261
829.483408,0.9999139597016788
829.724462,0.9999422816657672
829.965516,1.0000773179888816
830.20657,0.9995424347149389
830.447624,0.9998664889133985
830.688678,1.0001173868893019
830.929732,1.0000291284242242
831.170786,0.999914309671626
831.41184,1.0000512193116642
831.652894,0.9999966666055558
831.893948,1.0001783659053067
832.135002,1.0002260955557483
832.376056,0.9997763650100332
832.61711,0.9997635079686501
832.858164,1.0002156032390381
833.099218,0.9999956106096334
833.340272,1.0002187839297136
833.581326,1.0001658537522131
833.82238,1.00020694140942
834.063434,0.9998797572297414
834.304488,1.0000503872693958
834.545542,1.0002551125356696
834.786596,1.0003668872866833
835.02765,0.9997393139845057
835.268704,1.0001175869127992
835.509758,1.0003930172110345
835.750812,1.0000385837443335
835.991866,1.000106735695849
836.23292,0.9998720581852522
836.473974,1.0001021452164673
836.715028,1.0003831033653572
836.956082,1.000172184822105
