nu,[0]2-5-Dimethylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
568.189364,0.989674675959069
568.318366,0.9869360835041758
568.447369,0.9891097330256534
568.576372,0.9842651075249906
568.705374,0.991271020703172
568.834377,0.9837435852336176
568.963379,0.9904820848335356
569.092382,0.9916749467911637
569.221384,0.993847802744713
569.350387,0.9908325793939814
569.47939,0.9922453238532589
569.608392,0.9929597991461783
569.737395,0.994268985279955
569.866397,0.9927848550425968
569.9954,0.9908801404992497
570.124402,0.9832302050860016
570.253405,0.9837258780084489
570.382408,0.9891967785121049
570.51141,0.9900498337491681
570.640413,0.9906943678896325
570.769415,0.9883978303335983
570.898418,0.991432809335344
571.027421,0.9934300769405553
571.156423,0.9903934406538292
571.285426,0.9931599007052613
571.414428,0.9907134884754458
571.543431,0.9876706371703833
571.672433,0.9987732530699623
571.801436,0.9912789509030583
571.930439,0.9947589823098584
572.059441,0.9900211227203013
572.188444,0.9893263717782637
572.317446,0.9939273137493303
572.446449,0.9948306075350618
572.575452,0.9932877286100312
572.704454,0.9929537421098774
572.833457,0.9934493496709929
572.962459,0.9944818810593834
573.091462,0.9949893951709408
573.220464,0.987756568253765
573.349467,0.9936146733973307
573.47847,0.9928104692222784
573.607472,0.9927604328355571
573.736475,0.9914198216506113
573.865477,0.9906349280107732
573.99448,0.9916295291186733
574.123482,0.9909838910812081
574.252485,0.9917586476888011
574.381488,0.9920952084922734
574.51049,0.9948839318847056
574.639493,0.9903514488621777
574.768495,0.989100831078115
574.897498,0.9920834026295373
575.026501,0.9908711235309984
575.155503,0.9949150722391176
575.284506,0.990172310488633
575.413508,0.9943187994039508
575.542511,0.990011222558575
575.671513,0.9910587131894838
575.800516,0.9909655580488042
575.929519,0.9917944508222254
576.058521,0.9948366760202767
576.187524,0.9922478044696693
576.316526,0.989947863867831
576.445529,0.9937979128372623
576.574531,0.9957625036319752
576.703534,0.9936654484044317
576.832537,0.9893520945983251
576.961539,0.9939836710257336
577.090542,0.9894826976944268
577.219544,0.9949771568766458
577.348547,0.9937660124362644
577.47755,0.9907455881124837
577.606552,0.9939236362250728
577.735555,0.9923853395463295
577.864557,0.9940415225588505
577.99356,0.9938010929956717
578.122562,0.9912044095287412
578.251565,0.9954097674678397
578.380568,0.9911203589586077
578.50957,0.9946073925923842
578.638573,0.9905861899712808
578.767575,0.9933015354054159
578.896578,0.9922010706986678
579.025581,0.9908563596612489
579.154583,0.9921439215629064
579.283586,0.9911037082764433
579.412588,0.9910151075654342
579.541591,0.9914650314252536
579.670593,0.990885293089377
579.799596,0.9935058785472204
579.928599,0.9923733317563682
580.057601,0.9905986714359074
580.186604,0.9927723460322302
580.315606,0.9904928811471001
580.444609,0.9911622842365051
580.573611,0.9912681460213802
580.702614,0.9917368292385558
580.831617,0.9903853194609128
580.960619,0.9924361509764758
581.089622,0.9925406600054774
581.218624,0.991983108067507
581.347627,0.9936455752941954
581.47663,0.9926209597929545
581.605632,0.9900171626437305
581.734635,0.9918688381955286
581.863637,0.9937054939289143
581.99264,0.9921474932874531
582.121642,0.9911340365139363
582.250645,0.9908102859117476
582.379648,0.991623480196995
582.50865,0.991607614348239
582.637653,0.9902544982011464
582.766655,0.990532699761271
582.895658,0.9893837543719058
583.02466,0.9902496459659932
583.153663,0.9918856009205388
583.282666,0.9913024444925926
583.411668,0.9890523663247883
583.540671,0.9917103502187116
583.669673,0.9908712226181157
583.798676,0.9898854991169176
583.927679,0.9881922649644285
584.056681,0.9910448384646224
584.185684,0.9901861729980171
584.314686,0.9887408638936047
584.443689,0.987079199611951
584.572691,0.9877071816600275
584.701694,0.9903500623711199
584.830697,0.9885441240379548
584.959699,0.9858589375297295
585.088702,0.9893135106190282
585.217704,0.9868670003962675
585.346707,0.98782966494436
585.47571,0.9899528136195246
585.604712,0.9880628202565316
585.733715,0.9887823918819698
585.862717,0.9878089207392111
585.99172,0.9891720489017635
586.120722,0.9849572891689218
586.249725,0.9898251179431159
586.378728,0.9872736733693107
586.50773,0.986723915055148
586.636733,0.9842818401740457
586.765735,0.9862326488808809
586.894738,0.9868462764068618
587.02374,0.9855651953361063
587.152743,0.9881122246326435
587.281746,0.9865907163177327
587.410748,0.9812902417753151
587.539751,0.9865887431382732
587.668753,0.9847790280327017
587.797756,0.9848351620371034
587.926759,0.9845318795151019
588.055761,0.9848174351637291
588.184764,0.9837455527227555
588.313766,0.9850607151140516
588.442769,0.9858066883906548
588.571771,0.984664800290787
588.700774,0.9841824327283486
588.829777,0.9863825676370477
588.958779,0.9837878546910085
589.087782,0.9835950511668516
589.216784,0.982240590623988
589.345787,0.9842916830416617
589.474789,0.9844767472735663
589.603792,0.9830542226301908
589.732795,0.9843615702321236
589.861797,0.9840682741874756
589.9908,0.9839255946322361
590.119802,0.9827475575549696
590.248805,0.9848410710658028
590.377808,0.9851483894191454
590.50681,0.9833304996818577
590.635813,0.9843103847613053
590.764815,0.9814050594503058
590.893818,0.9851749887847495
591.02282,0.9816641845890139
591.151823,0.982803575762254
591.280826,0.983855738394943
591.409828,0.9830699516235845
591.538831,0.9824321462152228
591.667833,0.9822838101607982
591.796836,0.9812882791967941
591.925839,0.9827986617566602
592.054841,0.9812392160094241
592.183844,0.9823594489262357
592.312846,0.9806163268954822
592.441849,0.982100140261969
592.570851,0.9818890114289756
592.699854,0.9811234366130538
592.828857,0.9828723744204823
592.957859,0.9816661479193465
593.086862,0.9806879145002614
593.215864,0.9806977214284409
593.344867,0.9811901552751523
593.473869,0.9798644825419215
593.602872,0.9779556085579735
593.731875,0.9818556277701124
593.860877,0.98142370632358
593.98988,0.9804957185048422
594.118882,0.9789555900934456
594.247885,0.9787470947582971
594.376888,0.9808624924860222
594.50589,0.9775693923753107
594.634893,0.9802849345854469
594.763895,0.9784897181188873
594.892898,0.9784789547911864
595.0219,0.9792542170867256
595.150903,0.9773895361543934
595.279906,0.9776358693541839
595.408908,0.9767427184017573
595.537911,0.9786374812221569
595.666913,0.9774266776624515
595.795916,0.9781482847908451
595.924918,0.9772341435721825
596.053921,0.9761656340004196
596.182924,0.9764721981375464
596.311926,0.9763189040363406
596.440929,0.9772009181761361
596.569931,0.9753645309127208
596.698934,0.9748194545029909
596.827937,0.975833794100839
596.956939,0.9752562714583003
597.085942,0.9760621659271203
597.214944,0.9745826021542725
597.343947,0.9738470699879781
597.472949,0.9742639657432606
597.601952,0.9719052098573926
597.730955,0.9735783252851364
597.859957,0.9743009884773863
597.98896,0.9733271744770603
598.117962,0.9730167326265098
598.246965,0.9715242976787932
598.375968,0.9732220608184564
598.50497,0.9709250520734052
598.633973,0.9709726285665713
598.762975,0.9718643906957869
598.891978,0.9692283883222871
599.02098,0.9697092448454545
599.149983,0.9678782252312808
599.278986,0.9667764395188196
599.407988,0.9667706388775845
599.536991,0.972133634420544
599.665993,0.9721316901552194
599.794996,0.9718945189588842
599.923998,0.9729320838530463
600.053001,0.9715932783527134
600.182004,0.9723737810851381
600.311006,0.9696782146461053
600.440009,0.9708493228728207
600.569011,0.9708308769109233
600.698014,0.9697121539775527
600.827017,0.9703785751167858
600.956019,0.9680214818093402
601.085022,0.9696811236851127
601.214024,0.9708046648311113
601.343027,0.9680989266256363
601.472029,0.9693631204319286
601.601032,0.968002121573307
601.730035,0.9686412138507979
601.859037,0.9683496967209578
601.98804,0.9672164228874265
602.117042,0.968663492854924
602.246045,0.9665067465161172
602.375048,0.9666584999876561
602.50405,0.9658903118754
602.633053,0.9665512068490368
602.762055,0.9678085405077442
602.891058,0.9655832075883932
603.02006,0.96612698399296
603.149063,0.9660313421558938
603.278066,0.9660564592973112
603.407068,0.9660661199102072
603.536071,0.96495288757572
603.665073,0.9665782706617202
603.794076,0.9655436194884437
603.923078,0.9675762943286786
604.052081,0.9659125276080531
604.181084,0.966324094002232
604.310086,0.9666498001003058
604.439089,0.9647309739326247
604.568091,0.9665927694445207
604.697094,0.9661463067258665
604.826097,0.9659395735374674
604.955099,0.9665541065070068
605.084102,0.9655165846455875
605.213104,0.9662815766774838
605.342107,0.9651603747506208
605.471109,0.9668131777215428
605.600112,0.9668131777215428
605.729115,0.9672551123181254
605.858117,0.9673557120809035
605.98712,0.966780306632312
606.116122,0.9690733241856173
606.245125,0.9680727883074863
606.374127,0.9689958014206344
606.50313,0.9693010831774342
606.632133,0.9697179722679314
606.761135,0.970859031414592
606.890138,0.9689153781067301
607.01914,0.9705619940000213
607.148143,0.9714213215610699
607.277146,0.9704930865446909
607.406148,0.9728980318260254
607.535151,0.9729320838530463
607.664153,0.9732960285058152
607.793156,0.973079980769673
607.922158,0.9737720866504846
608.051161,0.9756142561961069
608.180164,0.9749949377978242
608.309166,0.9757654881259891
608.438169,0.9752114107016185
608.567171,0.9762896149085586
608.696174,0.9761451347373485
608.825177,0.9762466591105372
608.954179,0.9780054855658628
609.083182,0.9766118436462959
609.212184,0.9769449250721349
609.341187,0.9761773480583118
609.470189,0.9751168197825142
609.599192,0.9769918195539969
609.728195,0.9770592343153286
609.857197,0.976857980842879
609.9862,0.9766294228176937
610.115202,0.9758289149440664
610.244205,0.9758328182675329
610.373207,0.9761441585927019
610.50221,0.9768863101350962
610.631213,0.975177278899554
610.760215,0.9756688921242456
610.889218,0.9748759956710301
611.01822,0.9743107315359862
611.147223,0.9738275932413465
611.276226,0.974202589046805
611.405228,0.9735968234490489
611.534231,0.9731510182011038
611.663233,0.9738879724238627
611.792236,0.9730070025078342
611.921238,0.9733466412152165
612.050241,0.9756366955820513
612.179244,0.9744120651213212
612.308246,0.9756825515843512
612.437249,0.975020287995758
612.566251,0.9755147486169476
612.695254,0.974981287964244
612.824256,0.974729775238486
612.953259,0.9761714910117946
613.082262,0.9740214042159538
613.211264,0.973426458912277
613.340267,0.9732746162287239
613.469269,0.9716263130857646
613.598272,0.9719013222443283
613.727275,0.970460090340687
613.856277,0.9711794677640485
613.98528,0.9699681917817059
614.114282,0.9690539429129469
614.243285,0.9698615011487023
614.372287,0.9682170418995698
614.50129,0.9693049603895214
614.630293,0.9694978712706349
614.759295,0.9703446124610067
614.888298,0.9690839840508124
615.0173,0.9703184135101576
615.146303,0.9692778202305945
615.275306,0.9695909475338661
615.404308,0.9703116213050358
615.533311,0.9699061158038843
615.662313,0.9701612346589997
615.791316,0.9708289352511111
615.920318,0.9697053660162328
616.049321,0.9714417216230226
616.178324,0.9712105460042662
616.307326,0.9719382551962953
616.436329,0.9713960649350468
616.565331,0.9719061817630884
616.694334,0.971451436088811
616.823336,0.9725118679659887
616.952339,0.9724506016482161
617.081342,0.9732016233697732
617.210344,0.9737263204379264
617.339347,0.9735004421344812
617.468349,0.9732697498678087
617.597352,0.9746878627592755
617.726355,0.9736162955802385
617.855357,0.9741899244954672
617.98436,0.9738733642138383
618.113362,0.9750280881892628
618.242365,0.9760367886407123
618.371367,0.9753099120283326
618.50037,0.9756337686763549
618.629373,0.9753108873387324
618.758375,0.9767524858777786
618.887378,0.9773484866559204
619.01638,0.9771970093802809
619.145383,0.9769449250721349
619.274385,0.977028945948537
619.403388,0.9779497408419253
619.532391,0.977654444612166
619.661393,0.9784212262358629
619.790396,0.9788165882690154
619.919398,0.9791602131941443
620.048401,0.9786668407869847
620.177404,0.9792277775797992
620.306406,0.9799977531737447
620.435409,0.9799262159489035
620.564411,0.9799330754564234
620.693414,0.9813245875348244
620.822416,0.9807163548621651
620.951419,0.982132550101357
621.080422,0.9812343098256096
621.209424,0.9813353821646577
621.338427,0.9829854112430333
621.467429,0.9822671114779647
621.596432,0.9831043596740286
621.725435,0.9835291525060532
621.854437,0.9839177232589645
621.98344,0.9833501664885188
622.112442,0.9838016278173858
622.241445,0.9848085718466976
622.370447,0.9841519235458288
622.49945,0.9849750185596908
622.628453,0.9843546797252487
622.757455,0.9848627378076995
622.886458,0.9852912462924842
623.01546,0.9864644407878503
623.144463,0.9871828483693748
623.273465,0.9859082317089501
623.402468,0.986523630429969
623.531471,0.9858510506897766
623.660473,0.9860837389938794
623.789476,0.987114735102772
623.918478,0.9875333604927667
624.047481,0.9879215373752016
624.176484,0.9869232534184861
624.305486,0.9888743529205369
624.434489,0.9874346120942197
624.563491,0.9888110669871214
624.692494,0.988187324015456
624.821496,0.9883711439524471
624.950499,0.9884284711412686
625.079502,0.9879511754658921
625.208504,0.9887507513516808
625.337507,0.9888555644863221
625.466509,0.9887250441663405
625.595512,0.9884858016551638
625.724514,0.9888189775072994
625.853517,0.9892017245083624
625.98252,0.9878938759594168
626.111522,0.987552123804867
626.240525,0.988161631479036
626.369527,0.9858806266649347
626.49853,0.9858520365413203
626.627533,0.9827111965680224
626.756535,0.9808683776786327
626.885538,0.985059730053829
627.01454,0.986890685488497
627.143543,0.987492872454997
627.272545,0.9862563187484914
627.401548,0.9849641838940775
627.530551,0.9825952434881937
627.659553,0.983797692618745
627.788556,0.9847228972278469
627.917558,0.9854735420348846
628.046561,0.9876775508890415
628.175564,0.9863973634865308
628.304566,0.9863835540201085
628.433569,0.9861310721493377
628.562571,0.985966402010628
628.691574,0.987912646121376
628.820576,0.9886617677883796
628.949579,0.9894846766618011
629.078582,0.9882802179898619
629.207584,0.9897004078351569
629.336587,0.9891661138872752
629.465589,0.9898924283396636
629.594592,0.9909119482622716
629.723594,0.9909439552351103
629.852597,0.9914844643303113
629.9816,0.9916937887941513
630.110602,0.9918971068602438
630.239605,0.9930525459226256
630.368607,0.9922179382602435
630.49761,0.9932283317798433
630.626613,0.9930864095918138
630.755615,0.9937421623381683
630.884618,0.9938911354535588
631.01362,0.993960312683926
631.142623,0.9934171624334995
631.271625,0.9941698616035199
631.400628,0.9946506589549986
631.529631,0.9946043093142463
631.658633,0.9943864153812275
631.787636,0.9946116694133675
631.916638,0.9945146995029597
632.045641,0.9948746795071626
632.174643,0.9946366344795801
632.303646,0.9953737342864619
632.432649,0.9953706486326684
632.561651,0.9948748784821184
632.690654,0.9955238479638792
632.819656,0.9940761158057546
632.948659,0.9953863756131596
633.077662,0.9954965709841412
633.206664,0.9949616353540667
633.335667,0.9947190932744483
633.464669,0.9944046128191351
633.593672,0.9956886207952929
633.722674,0.9948354822169817
633.851677,0.9959655603073904
633.98068,0.9953354131353788
634.109682,0.9956195224027516
634.238685,0.9955034399341789
634.367687,0.9950929789584206
634.49669,0.9955214587095111
634.625693,0.9954068807836998
634.754695,0.9953880677714365
634.883698,0.9961714476664314
635.0127,0.9959494257960032
635.141703,0.9962505468195709
635.270705,0.9956893177775713
635.399708,0.9961032122593556
635.528711,0.9965559444119614
635.657713,0.9962530374490512
635.786716,0.9965955084682958
635.915718,0.9964520090472826
636.044721,0.9962704720297587
636.173723,0.996160091376659
636.302726,0.996662382270505
636.431729,0.9968564513283428
636.560731,0.9970186530677276
636.689734,0.9964985444426981
636.818736,0.9961815090488627
636.947739,0.9970780771502705
637.076742,0.9967581661277818
637.205744,0.9973285746244162
637.334747,0.9979669694119468
637.463749,0.9978902287027172
637.592752,0.9976739095509778
637.721754,0.9970585346114759
637.850757,0.9968111950727773
637.97976,0.9969297229702153
638.108762,0.9980618805836926
638.237765,0.9979304444892766
638.366767,0.9973855237119083
638.49577,0.998512207861705
638.624772,0.9975445196360264
638.753775,0.9974673126781544
638.882778,0.9977393591061663
639.01178,0.9975753442379208
639.140783,0.9981720726978018
639.269785,0.997157248292649
639.398788,0.9984531975339928
639.527791,0.998072859324762
639.656793,0.9984033759624944
639.785796,0.999164149517791
639.914798,0.9981145796422304
640.043801,0.9980931204094556
640.172803,0.9986632941881469
640.301806,0.9981192707917789
640.430809,0.9987973237954124
640.559811,0.9989432587447074
640.688814,0.9990212392990264
640.817816,0.9985272855098797
640.946819,0.9991056401783653
641.075822,0.9990509706135078
641.204824,0.9989378644656748
641.333827,0.999432291207652
641.462829,0.9989482534734879
641.591832,0.9996400048138226
641.720834,0.9986146604699606
641.849837,0.9992573658893095
641.97884,0.9989638371877948
642.107842,0.9996386652971136
642.236845,0.9997404436905687
642.365847,0.9987284091576529
642.49485,0.9992730843313001
642.623852,0.9994683913539751
642.752855,0.9994534793968196
642.881858,0.9997959008310698
643.01086,0.9991632902369919
643.139863,0.999829104604282
643.268865,0.9999164634893686
643.397868,0.9994465032358802
643.526871,0.9994061364068282
643.655873,0.9989209825584178
643.784876,0.99984727166416
643.913878,0.9990691035531803
644.042881,0.9994478424950919
644.171883,0.9997361748079883
644.300886,0.9999208051360788
644.429889,0.9999070543197174
644.558891,0.9995151575740938
644.687894,0.9999326552677583
644.816896,1.0
644.945899,0.9995805779820165
645.074901,1.0
645.203904,0.9991468141701814
645.332907,1.0
645.461909,1.0
645.590912,1.0
645.719914,1.0
645.848917,1.0
645.97792,1.0
646.106922,1.0
646.235925,1.0
646.364927,1.0
646.49393,1.0
646.622932,0.9999841721252621
646.751935,0.9999091251293712
646.880938,1.0
647.00994,1.0
647.138943,1.0
647.267945,0.9997624182270203
647.396948,1.0
647.525951,1.0
647.654953,0.9999537820680815
647.783956,1.0
647.912958,0.9999793892124053
648.041961,1.0
648.170963,0.999992482828254
648.299966,1.0
648.428969,1.0
648.557971,1.0
648.686974,1.0
648.815976,1.0
648.944979,1.0
649.073981,1.0
649.202984,0.9999632376757508
649.331987,1.0
649.460989,0.9999454564875515
649.589992,1.0
649.718994,1.0
649.847997,1.0
649.977,1.0
650.106002,1.0
650.235005,1.0
650.364007,0.9999946616142492
650.49301,1.0
650.622012,1.0
650.751015,1.0
650.880018,1.0
651.00902,1.0
651.138023,1.0
651.267025,1.0
651.396028,1.0
651.525031,1.0
651.654033,1.0
651.783036,1.0
651.912038,1.0
652.041041,1.0
652.170043,0.9998397228457557
652.299046,1.0
652.428049,1.0
652.557051,1.0
652.686054,1.0
652.815056,1.0
652.944059,1.0
653.073061,0.999961709733091
653.202064,1.0
653.331067,1.0
653.460069,0.9999938316190246
653.589072,1.0
653.718074,1.0
653.847077,1.0
653.97608,1.0
654.105082,1.0
654.234085,1.0
654.363087,1.0
654.49209,1.0
654.621092,0.999825665198078
654.750095,1.0
654.879098,1.0
655.0081,1.0
655.137103,1.0
655.266105,0.9998924857800681
655.395108,1.0
655.52411,1.0
655.653113,1.0
655.782116,1.0
655.911118,1.0
656.040121,1.0
656.169123,1.0
656.298126,1.0
656.427129,1.0
656.556131,1.0
656.685134,1.0
656.814136,1.0
656.943139,1.0
657.072141,0.9990579639947789
657.201144,1.0
657.330147,1.0
657.459149,1.0
657.588152,1.0
657.717154,0.9995786288017899
657.846157,0.9998682386812852
657.97516,1.0
658.104162,1.0
658.233165,0.9999212041045596
658.362167,1.0
658.49117,0.9999715014060926
658.620172,1.0
658.749175,1.0
658.878178,1.0
659.00718,1.0
659.136183,1.0
659.265185,0.9998017096621283
659.394188,0.999652490395455
659.52319,1.0
659.652193,0.9999650536106393
659.781196,0.9999903223468288
659.910198,0.9998775774942467
660.039201,1.0
660.168203,0.9999555149894874
660.297206,0.9998767775925046
660.426209,0.9996411044184327
660.555211,1.0
660.684214,0.9999922572299754
660.813216,0.9999632666746852
660.942219,0.9999660965747341
661.071221,0.999547292502976
661.200224,0.9996277393062126
661.329227,0.9999738203426932
661.458229,0.9998358534735156
661.587232,0.9997598788337031
661.716234,0.9994294228410924
661.845237,1.0
661.974239,0.9993462637786985
662.103242,0.9992606034884199
662.232245,0.9997521907097957
662.361247,0.9998556004266221
662.49025,0.999947685368458
662.619252,1.0
662.748255,0.9995065817708321
662.877258,0.9993177928092144
663.00626,0.9992032175998131
663.135263,0.9997570695123906
663.264265,0.9998219658499605
663.393268,0.999746202212109
663.52227,0.9996219214896996
663.651273,0.9995270718657812
663.780276,0.9990396114685487
663.909278,0.9990949498052091
664.038281,1.0
664.167283,0.9995430744223018
664.296286,0.998955845509064
664.425289,0.9992115409972826
664.554291,0.9985579407681007
664.683294,0.9992855253586453
664.812296,0.9994456437122571
664.941299,0.999870018448334
665.070301,0.9986606976669574
665.199304,0.9985610363025151
665.328307,0.9996500512463542
665.457309,0.9986534074704737
665.586312,0.9990147756525181
665.715314,0.9987189212828333
665.844317,0.9992966274825043
665.973319,0.9984649793512362
666.102322,0.9992114410761336
666.231325,0.9990715213033364
666.360327,0.998046211135173
666.48933,0.9983231075579001
666.618332,0.9984349260076628
666.747335,0.9985113092011223
666.876338,0.9983538563831423
667.00534,0.9983611443928951
667.134343,0.9983979845988209
667.263345,0.9981093894599107
667.392348,0.9986946527079106
667.52135,0.9981191709798568
667.650353,0.9986543062589449
667.779356,0.998535972735053
667.908358,0.9981982251487022
668.037361,0.998866243188446
668.166363,0.99768238981525
668.295366,0.9984473066775054
668.424368,0.9986297396651813
668.553371,0.9982040147151977
668.682374,0.998260315009281
668.811376,0.9978291596894514
668.940379,0.9986355317344683
669.069381,0.9988161013616084
669.198384,0.9988675417154063
669.327387,0.9983972857204763
669.456389,0.9974072669533256
669.585392,0.9971118786700184
669.714394,0.9980849360794241
669.843397,0.9981391335629015
669.972399,0.998177961930404
670.101402,0.997970761693636
670.230405,0.9975993860934201
670.359407,0.9967520859215131
670.48841,0.9969478672562858
670.617412,0.9971606386330567
670.746415,0.9974847685088643
670.875418,0.9971563508515294
671.00442,0.9968855599617056
671.133423,0.9973592928175723
671.262425,0.9960900637837339
671.391428,0.9962868109994792
671.52043,0.9957599146528314
671.649433,0.9964352687941491
671.778436,0.9955133950183536
671.907438,0.9951697035847946
672.036441,0.9955565016816104
672.165443,0.9948475197991438
672.294446,0.9953490493239464
672.423448,0.9946420055319081
672.552451,0.9947671393669572
672.681454,0.9945662166986777
672.810456,0.9929018119871497
672.939459,0.9938807990394996
673.068461,0.9933006414344363
673.197464,0.9935017058312933
673.326467,0.9942508897490927
673.455469,0.993816497031994
673.584472,0.9935482027991467
673.713474,0.9930542341133886
673.842477,0.9920795335118119
673.971479,0.9906062000144189
674.100482,0.9920254666505708
674.229485,0.9932080701285445
674.358487,0.9918062532464145
674.48749,0.9918148819983527
674.616492,0.9924463731214748
674.745495,0.9920893551478106
674.874497,0.9924145161042054
675.0035,0.9934703116734193
675.132503,0.9938015898963424
675.261505,0.9934379250691633
675.390508,0.9937112574374932
675.51951,0.9933824927795196
675.648513,0.9924551066879859
675.777516,0.9923237143302264
675.906518,0.9928643802944296
676.035521,0.9932723327695558
676.164523,0.9929656576262758
676.293526,0.9924119358298179
676.422528,0.9921999792780902
676.551531,0.9941889498481093
676.680534,0.995206027941891
676.809536,0.9955858710316058
676.938539,0.9959250253339781
677.067541,0.9952016490450016
677.196544,0.995389063160002
677.325547,0.9956329633570303
677.454549,0.9944497598133861
677.583552,0.9947794745559634
677.712554,0.9948534889021698
677.841557,0.9948876129620635
677.970559,0.9944696490074736
678.099562,0.9945845168854263
678.228565,0.9950079021458053
678.357567,0.9944504559284616
678.48657,0.9943604622344762
678.615572,0.9938192797220815
678.744575,0.9939588217445752
678.873577,0.9925366898507777
679.00258,0.9930852178888373
679.131583,0.9935887403927822
679.260585,0.9934499457407815
679.389588,0.9928258579038134
679.51859,0.9924944086883852
679.647593,0.9920011623243671
679.776596,0.9920330060727671
679.905598,0.992162276395237
680.034601,0.9927960735748435
680.163603,0.9912385075469116
680.292606,0.9912922341299979
680.421608,0.9909392978094655
680.550611,0.991352010853966
680.679614,0.9900602293269991
680.808616,0.9903645215875825
680.937619,0.9908516035621372
681.066621,0.9900389432608946
681.195624,0.989462908238368
681.324626,0.9895757134396815
681.453629,0.9891324828111345
681.582632,0.9888535867771708
681.711634,0.9884432976795345
681.840637,0.9892333794700234
681.969639,0.988186335828626
682.098642,0.9882238876228672
682.227645,0.9876024902475145
682.356647,0.987246030093464
682.48565,0.9874405367196661
682.614652,0.987057484108431
682.743655,0.9869341096339828
682.872657,0.9864900891967386
683.00166,0.985742613038381
683.130663,0.9859407672174295
683.259665,0.9858934431963887
