nu,[0]Isopentylacetate-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
728.621014,0.9995824372036206
728.862068,0.9993323629688498
729.103122,0.9985477555290496
729.344176,0.9973218925453512
729.58523,0.9982985491115243
729.826284,0.9978631862439463
730.067338,0.9983840071248791
730.308392,0.9989866138229353
730.549446,0.999193805149836
730.7905,0.9998556804150733
731.031554,0.9993470632560293
731.272608,0.9996394949975501
731.513662,0.9987130288585805
731.754716,0.9989349675500683
731.99577,0.9988124057488702
732.236824,0.9993311138041767
732.477878,0.9974955414025377
732.718932,0.9983779170010104
732.959986,0.997480878325853
733.20104,0.9985440609091892
733.442094,0.997888432501922
733.683148,0.9988161013616084
733.924202,0.9992250204518894
734.165256,0.998881426070732
734.40631,0.9989258772832244
734.647364,0.9989107936163594
734.888418,0.9986367300978254
735.129472,0.997443274005586
735.370526,0.9980310409480574
735.61158,0.9973671719871083
735.852634,0.9971040015172917
736.093688,0.9972917738789905
736.334742,0.9972102984693804
736.575796,0.9976466734250219
736.81685,0.997689672923279
737.057904,0.9992491720125042
737.298958,0.998381411329835
737.540012,0.9983461690880443
737.781066,0.9970100787441809
738.02212,0.9974694073617104
738.263174,0.9969329131504331
738.504228,0.996834520727651
738.745282,0.9961185523669429
738.986336,0.99561036274528
739.22739,0.9961253259961294
739.468444,0.995437241156557
739.709498,0.9968769867827546
739.950552,0.9965365117605143
740.191606,0.9981617915784009
740.43266,0.9970548455017226
740.673714,0.9967617544636389
740.914768,0.9966073680254108
741.155822,0.996762352520871
741.396876,0.9948446347455197
741.63793,0.9950203398223174
741.878984,0.9947338152259709
742.120038,0.9936972462075427
742.361092,0.994866422081591
742.602146,0.9946194274146452
742.8432,0.9952722113433228
743.084254,0.9944202250941123
743.325308,0.9955477408229434
743.566362,0.9944187334648934
743.807416,0.994696016059181
744.04847,0.9937206977392802
744.289524,0.993830609326449
744.530578,0.9933524930812354
744.771632,0.9923340345505205
745.012686,0.9914621561808314
745.25374,0.9911876583157684
745.494794,0.9913865105042341
745.735848,0.9916266533972087
745.976902,0.9922104966536126
746.217956,0.9915876832354988
746.45901,0.9923876220352353
746.700064,0.9911312613425193
746.941118,0.9919327166055711
747.182172,0.9906959530018892
747.423226,0.9904322648376519
747.66428,0.9894530136587587
747.905334,0.9881171652061181
748.146388,0.9877842258248803
748.387442,0.9877842258248803
748.628496,0.9873605572754031
748.86955,0.9865759175679788
749.110604,0.9877397765348347
749.351658,0.9869864185279668
749.592712,0.9876261929917122
749.833766,0.9866262342228386
750.07482,0.9858737255247021
750.315874,0.9855070487049239
750.556928,0.9842552649231285
750.797982,0.9832341380146877
751.039036,0.9826709062349206
751.28009,0.9818791925879555
751.521144,0.9821895154412418
751.762198,0.9816818547033671
752.003252,0.9804741478363133
