nu,[0]CFC-13-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
619.549128,0.9973196984396011
619.66833,0.997160040336853
619.787532,0.9972428080550139
619.906734,0.9970283241955672
620.025936,0.9972237608992809
620.145138,0.9970543469744245
620.26434,0.9971748981321444
620.383542,0.9970248346025393
620.502744,0.9970913383768836
620.621946,0.9971315219675141
620.741148,0.9969608276628026
620.86035,0.9970576372591985
620.979552,0.996954148047634
621.098754,0.9971520630884394
621.217956,0.9968890490672714
621.337158,0.9971075910981584
621.45636,0.996879179914538
621.575562,0.9970607281426649
621.694764,0.9969567401317887
621.813966,0.9969694015627882
621.933168,0.9969391938475701
622.05237,0.9969596313105272
622.171572,0.9969838577239178
622.290774,0.9967504911194515
622.409976,0.9971385019125976
622.529178,0.996742317798935
622.64838,0.997044177071952
622.767582,0.9968312311791604
622.886784,0.9970058913106438
623.005986,0.9968605384481718
623.125188,0.996887254668598
623.24439,0.9968567503853231
623.363592,0.9968656224498821
623.482794,0.9969153672855656
623.601996,0.9968376109194551
623.721198,0.9969832595337826
623.8404,0.9969093858113064
623.959602,0.9970216441281734
624.078804,0.9968736970941262
624.198006,0.9970339075698161
624.317208,0.9968916409821684
624.43641,0.9969855525979165
624.555612,0.9968600400180272
624.674814,0.9970842590535127
624.794016,0.9969563413491723
624.913218,0.9971323196730507
625.03242,0.996926532800206
625.151622,0.9972174784093771
625.270824,0.9969936282135988
625.390026,0.9971243426464015
625.509228,0.9971208527173095
625.62843,0.9971862659907798
625.747632,0.9971094856043813
625.866834,0.9971521628036507
625.986036,0.9972184756273541
626.105238,0.9971315219675141
626.22444,0.9971439861894399
626.343642,0.9971266360350269
626.462844,0.9972639498266466
626.582046,0.9970921360502734
626.701248,0.9971882603653062
626.82045,0.9971221489752607
626.939652,0.9971350119339484
627.058854,0.9970544466798642
627.178056,0.9970370980834252
627.297258,0.9968935350780856
627.41646,0.9968310318129341
627.535662,0.996737533447292
627.654864,0.9966435455294879
627.774066,0.9966020860203576
627.893268,0.9964960531994511
628.01247,0.9965046231023592
628.131672,0.9963532655460073
628.250874,0.9961927659635164
628.370076,0.9958906665132972
628.489278,0.9956984781614326
628.60848,0.9956854345968043
