nu,[0]1-Penten-3-ol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
566.740335,0.9813991710376143
566.875338,0.9893273611051301
567.01034,0.9818575914833316
567.145343,0.9965766729911816
567.280346,0.9855918059556221
567.415348,0.9896182661102353
567.550351,0.9887626164318873
567.685354,0.9811852493366408
567.820356,0.9889920359705371
567.955359,0.9924812086005305
568.090362,0.9887774479823702
568.225365,0.9905615246822346
568.360367,0.9908671600544312
568.49537,0.9864624678609416
568.630373,0.9842926673338369
568.765375,0.9812411784898186
568.900378,0.9794187456152056
569.035381,0.9903446154607558
569.170383,0.9932108511150343
569.305386,0.9937962233822465
569.440389,0.9748370014110936
569.575392,0.9802329808606998
569.710394,0.9896251934623438
569.845397,0.987537310634109
569.9804,0.9869104234995862
570.115402,0.9872578771169072
570.250405,0.985794858781372
570.385408,0.9778656407805674
570.52041,0.9830493073713659
570.655413,0.9772185079509706
570.790416,0.9909306766750766
570.925419,0.9841696384398863
571.060421,0.983517350227037
571.195424,0.9852232635419219
571.330427,0.9760992569941513
571.465429,0.988090486402823
571.600432,0.9854429928285966
571.735435,0.9732055161840524
571.870437,0.9878573245622113
572.00544,0.984352711017858
572.140443,0.9779057340937466
572.275446,0.9960814974460207
572.410448,0.9883820160948272
572.545451,0.9923391947009166
572.680454,0.9932625987483915
572.815456,0.9807555843009431
572.950459,0.9853976634935092
573.085462,0.9832911672485244
573.220464,0.982028449568472
573.355467,0.9894876451202838
573.49047,0.9888021677275654
573.625473,0.9890770929430279
573.760475,0.9842444381747616
573.895478,0.9849119821756888
574.030481,0.9846697236270967
574.165483,0.9856795275299043
574.300486,0.9818242088927284
574.435489,0.9868502237998623
574.570491,0.9872795970291219
574.705494,0.9830325956751903
574.840497,0.9846224606146841
574.9755,0.9865463207344064
575.110502,0.9816190290751077
575.245505,0.9872174003737243
575.380508,0.9860571150923508
575.51551,0.9830837146992485
575.650513,0.9802565067345498
575.785516,0.9891858974073875
575.920518,0.9805349391179894
576.055521,0.9835635766288096
576.190524,0.9800222534238259
576.325527,0.9793364778958665
576.460529,0.9872795970291219
576.595532,0.9882821945522744
576.730535,0.9812696348966108
576.865537,0.9850951928424373
577.00054,0.9820618391033762
577.135543,0.9817034519417394
577.270545,0.9845535394547097
577.405548,0.9883918999644075
577.540551,0.9853779557373176
577.675554,0.9865640787280011
577.810556,0.9814511865720787
577.945559,0.9822071950116354
578.080562,0.9886439720367216
578.215564,0.9819047217788408
578.350567,0.9837996602160978
578.48557,0.9803192451585889
578.620572,0.9747853364191532
578.755575,0.9795735060027615
578.890578,0.9820971939659676
579.025581,0.9804927770220988
579.160583,0.9820834447014972
579.295586,0.9861803799356296
579.430589,0.9829411778947852
579.565591,0.9858175323238686
579.700594,0.9796773462978362
579.835597,0.9810596656622522
579.970599,0.9780358042058518
580.105602,0.9807987384960377
580.240605,0.983973808167595
580.375608,0.9811381535749799
580.51061,0.9779331158376439
580.645613,0.9786061653238147
580.780616,0.9813442142228413
580.915618,0.9809880509206288
581.050621,0.9794833893856372
581.185624,0.9794295192806624
581.320626,0.983392451454798
581.455629,0.9808703394173498
581.590632,0.9850045682534908
581.725635,0.9804447340530871
581.860637,0.9861655873408752
581.99564,0.978069057988506
582.130643,0.9855533686247226
582.265645,0.9801692677876411
582.400648,0.9756620624659045
582.535651,0.9811057765501358
582.670653,0.977508784951833
582.805656,0.9808036425019903
582.940659,0.9753752599815706
583.075662,0.9769898655723118
583.210664,0.9805937729793346
583.345667,0.9782020844259851
583.48067,0.9750085878225033
583.615672,0.9749393646702189
583.750675,0.9750066378072777
583.885678,0.9768999866391734
584.02068,0.9758806352471344
584.155683,0.9785660432935437
584.290686,0.9771745341075319
584.425689,0.9716865557846803
584.560691,0.9754776797608129
584.695694,0.9763813904457427
584.830697,0.9774882574828881
584.965699,0.9756845029514059
585.100702,0.973801300251286
585.235705,0.9696888811651322
585.370707,0.9705076440501701
585.50571,0.9737827982023511
585.640713,0.9754298825255465
585.775716,0.9723650297604892
585.910718,0.974266888539542
586.045721,0.9695308347586343
586.180724,0.9690791386430058
586.315726,0.9766225864356614
586.450729,0.9693214387139134
586.585732,0.9741373196598877
586.720734,0.9696995478014914
586.855737,0.9657473706871513
586.99074,0.9669156653501296
587.125743,0.9685782542181078
587.260745,0.9706212000874227
587.395748,0.9704270952585351
587.530751,0.9700681036508323
587.665753,0.9697305786835124
587.800756,0.9660661199102072
587.935759,0.9673305611593528
588.070761,0.9693282239877328
588.205764,0.9686567122342064
588.340767,0.9687826457923007
588.47577,0.967231898473997
588.610772,0.9715553869537447
588.745775,0.9693621510692928
588.880778,0.9673470059186725
589.01578,0.9680166417140315
589.150783,0.9717448587270981
589.285786,0.9683119318192062
589.420788,0.9669862527701097
589.555791,0.9659318460517891
589.690794,0.965077374527453
589.825797,0.9706978821911327
589.960799,0.9686276529687304
590.095802,0.96586133560069
590.230805,0.9693592429872018
590.365807,0.9657705489021853
590.50081,0.965287784328935
590.635813,0.9659183231006052
590.770815,0.9613112894873266
590.905818,0.9661037972235865
591.040821,0.9646373995665835
591.175824,0.9680030895759126
591.310826,0.9611671036081149
591.445829,0.965287784328935
591.580832,0.9673121820532928
591.715834,0.9668731219968149
591.850837,0.9644541358712682
591.98584,0.9672406036002563
592.120842,0.9654547935615061
592.255845,0.9700040812687533
592.390848,0.9691576372323858
592.525851,0.9676701537813384
592.660853,0.96430369276094
592.795856,0.965196086345147
592.930859,0.9670752195977759
593.065861,0.9656942560424296
593.200864,0.9672164228874265
593.335867,0.966905029336309
593.470869,0.9671990131485027
593.605872,0.9640636110328581
593.740875,0.9637291389940845
593.875878,0.9682925657742308
594.01088,0.9654229340790029
594.145883,0.9650146465367905
594.280886,0.9672821958404378
594.415888,0.9639942009516567
594.550891,0.9650378071662339
594.685894,0.966942739367794
594.820896,0.9681608869396493
594.955899,0.9691731438786343
595.090902,0.965699084525781
595.225905,0.9664777517486455
595.360907,0.9686266843415617
595.49591,0.9654432081734958
595.630913,0.967198045949973
595.765915,0.9696500943856263
595.900918,0.9680534270453335
596.035921,0.9661337469055181
596.170923,0.9647136089313795
596.305926,0.9668286468561391
596.440929,0.969186712397628
596.575932,0.9675995164384067
596.710934,0.965398798807343
596.845937,0.9661192550080041
596.98094,0.9664158991518378
597.115942,0.9640424018667171
597.250945,0.964517791944863
597.385948,0.9672976724793841
597.52095,0.9664680870194516
597.655953,0.9665995356175884
597.790956,0.9629334273994052
597.925959,0.9655793452632875
598.060961,0.9658748577540432
598.195964,0.9648235925517449
598.330967,0.96430369276094
598.465969,0.9648795539429775
598.600972,0.9656652856493064
598.735975,0.9634612595304148
598.870977,0.965278131499356
599.00598,0.9639170845002797
599.140983,0.9661627313526898
599.275986,0.9656508007786585
599.410988,0.965773446218178
599.545991,0.9671680632752825
599.680994,0.9659308801204259
599.815996,0.9692138500054999
599.950999,0.9689076268147105
600.086002,0.9666942670138415
600.221004,0.966422664086809
600.356007,0.9655185156806879
600.49101,0.9679353317311945
600.626013,0.9703601380990108
600.761015,0.9670742525230398
600.896018,0.9665241437941295
601.031021,0.9687933024600159
601.166023,0.9679614663379669
601.301026,0.9681792821712553
601.436029,0.9663376226342482
601.571031,0.970452326691019
601.706034,0.969661730256574
601.841037,0.9686828663185152
601.97604,0.9705716996684896
602.111042,0.9677311189214083
602.246045,0.969470725710279
602.381048,0.9710697306844529
602.51605,0.9662390612234569
602.651053,0.9716787823233279
602.786056,0.9692778202305945
602.921058,0.9682112326147463
603.056061,0.969596765097004
603.191064,0.9710852679244415
603.326067,0.9683700322781116
603.461069,0.9684165151552411
603.596072,0.9704853226310542
603.731075,0.971041570070594
603.866077,0.9688262419922685
604.00108,0.9692535885879855
604.136083,0.9702437018687524
604.271085,0.9700710138595086
604.406088,0.969787794475504
604.541091,0.9689802976118425
604.676094,0.970899808350221
604.811096,0.969942972936566
604.946099,0.9709619479264007
605.081102,0.9701796678975734
605.216104,0.9714932093986826
605.351107,0.9715087534143848
605.48611,0.9710037001878287
605.621112,0.9707095306356096
605.756115,0.971775955060116
605.891118,0.9717283392049161
606.026121,0.9720500345228309
606.161123,0.9715699603938495
606.296126,0.9723241912868533
606.431129,0.9731451793125113
606.566131,0.9726169049196224
606.701134,0.9736308999342046
606.836137,0.9736815300573729
606.971139,0.9718779968924999
607.106142,0.9709153428714304
607.241145,0.9730838730973806
607.376148,0.9733914161905289
607.51115,0.9738188288324472
607.646153,0.9739727043632496
607.781156,0.9732016233697732
607.916158,0.9730371661924466
608.051161,0.9751041433462541
608.186164,0.9749530139168687
608.321166,0.9755596233274945
608.456169,0.9771364250438331
608.591172,0.9749023176782587
608.726175,0.9734167246963591
608.861177,0.9747843616343042
608.99618,0.9746956602933677
