nu,[0]2-Nonanone-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1593.293866,0.9803123829478906
1593.412868,0.9799781534146794
1593.531871,0.9798860397976663
1593.650873,0.9796861634336299
1593.769875,0.9800379339053242
1593.888878,0.9800104932273461
1594.00788,0.9798850599121165
1594.126883,0.980181029889427
1594.245885,0.9797792380401299
1594.364887,0.9802437634827935
1594.48389,0.9802045545164387
1594.602892,0.9800986981408981
1594.721894,0.9801624066267807
1594.840897,0.9800124532502926
1594.959899,0.9802800331730275
1595.078902,0.9803182648398339
1595.197904,0.9801300618010546
1595.316906,0.98035943907161
1595.435909,0.980506504017066
1595.554911,0.9801859308068287
1595.673913,0.9801202605494429
1595.792916,0.9803427731028069
1595.911918,0.9807271428014022
1596.030921,0.9802741515104735
1596.149923,0.9803329697240929
1596.268925,0.9803829679804935
1596.387928,0.9805261143432489
1596.50693,0.9804368905265889
1596.625933,0.9805388612655901
1596.744935,0.9806761463158966
1596.863937,0.9805369001898286
1596.98294,0.9805692584414432
1597.101942,0.9804153211522613
1597.220944,0.9805633750435427
1597.339947,0.980562394480658
1597.458949,0.9805251338176247
1597.577952,0.9807036056324221
1597.696954,0.9807389115977284
1597.815956,0.9805094455409903
1597.934959,0.9807094898717086
1598.053961,0.9806447651813153
1598.172963,0.9809311552636654
1598.291966,0.9806545716779995
1598.410968,0.9805918117937499
1598.529971,0.9809694123247286
1598.648973,0.9805378807272191
1598.767975,0.9810008038481846
1598.886978,0.9808673968107454
1599.00598,0.9809664694209059
1599.124982,0.9807055670415947
1599.243985,0.9807379308593072
1599.362987,0.9808007000954763
1599.48199,0.9808595499029586
1599.600992,0.9808762246570419
1599.719994,0.980724200624387
1599.838997,0.9812029108300817
1599.957999,0.9810302343137548
1600.077002,0.9808850525827895
1600.196004,0.9808958423777117
1600.315006,0.9812706161667363
1600.434009,0.9809223269229956
1600.553011,0.9811371724373169
1600.672013,0.9810577035448831
1600.791016,0.9809497931326746
1600.910018,0.9812401972491308
1601.029021,0.9810194430405295
1601.148023,0.9811989860262881
1601.267025,0.9811303045011476
1601.386028,0.9812451034623826
1601.50503,0.9811597388517957
1601.624032,0.980982165009981
1601.743035,0.9812372535329545
1601.862037,0.981004727859248
1601.98104,0.9810341584425404
1602.100042,0.981275522532083
1602.219044,0.9812343098256096
1602.338047,0.9812725787099311
1602.457049,0.9813039799348668
1602.576052,0.9814384277895857
1602.695054,0.9811126443146088
1602.814056,0.9814776861118584
1602.933059,0.9810596656622522
1603.052061,0.9812539347080542
1603.171063,0.9815905625360313
1603.290066,0.9812186102022497
1603.409068,0.9811587576925475
1603.528071,0.9814217434781303
1603.647073,0.9813589344964565
1603.766075,0.9816828363857126
1603.885078,0.9818693738451234
1604.00408,0.9816641845890139
1604.123082,0.9814806305493334
1604.242085,0.98156504151318
1604.361087,0.9816131393786023
1604.48009,0.9812912230660474
1604.599092,0.9814315577446363
1604.718094,0.9814816120304547
1604.837097,0.9814806305493334
1604.956099,0.981398189638934
1605.075102,0.9815836914261424
1605.194104,0.9812804289219617
1605.313106,0.9817564653594936
1605.432109,0.9815179275219322
1605.551111,0.9813962268445175
1605.670113,0.9817152324538456
1605.789116,0.9816337534709765
1605.908118,0.9816681112536056
1606.027121,0.9817623559159574
1606.146123,0.9815542443571079
1606.265125,0.9813628599400454
1606.384128,0.9815297058077321
1606.50313,0.9817240679306972
1606.622132,0.9813942640540266
1606.741135,0.9815473735014454
1606.860137,0.9815414842348722
1606.97914,0.9816543679962512
1607.098142,0.9816965800416274
1607.217144,0.9817731553612693
1607.336147,0.9818958846761119
1607.455149,0.9819557821519316
1607.574151,0.9816808730220032
1607.693154,0.9817819913594295
1607.812156,0.9818477729565095
1607.931159,0.9815385396148365
1608.050161,0.9818556277701124
1608.169163,0.9817819913594295
1608.288166,0.9818281361974186
1608.407168,0.9818330453503724
1608.526171,0.9816975617386983
1608.645173,0.9816877448121657
1608.764175,0.9816700745917915
1608.883178,0.9816592762803618
1609.00218,0.9819469445896613
1609.121182,0.9817545018485264
1609.240185,0.9817898456467775
1609.359187,0.981975421463967
1609.47819,0.9817682465077646
1609.597192,0.9819675656920185
1609.716194,0.9817446843525954
1609.835197,0.9818870476529165
1609.954199,0.9819086494055832
1610.073201,0.9817751189095436
1610.192204,0.9819764034398795
1610.311206,0.9819626558664646
1610.430209,0.9817967181997509
1610.549211,0.9818536640608205
1610.668213,0.9819155227901859
1610.787216,0.9817211227629112
1610.906218,0.9818742832042661
1611.025221,0.9819135589611041
1611.144223,0.981767264740009
1611.263225,0.9818330453503724
1611.382228,0.9818242088927284
1611.50123,0.982151210797085
1611.620232,0.981755483603519
1611.739235,0.9817456660977707
1611.858237,0.9817603923932091
1611.97724,0.9822376439066363
1612.096242,0.9819597099829158
1612.215244,0.9820559467500187
1612.334247,0.9818958846761119
1612.453249,0.9822091594279898
1612.572251,0.9820913014004816
1612.691254,0.9820598749816621
1612.810256,0.981975421463967
1612.929259,0.9821620145198242
1613.048261,0.9819204323800738
1613.167263,0.9820078271875669
1613.286266,0.9819302516334938
1613.405268,0.9820451441940186
1613.52427,0.9818782107092539
1613.643273,0.9820058631738765
1613.762275,0.9817564653594936
1613.881278,0.9822288038076216
1614.00028,0.9818644645105276
1614.119282,0.9821266573237348
1614.238285,0.982016665297783
1614.357287,0.9819057036840536
1614.47629,0.9820294315974126
1614.595292,0.9819970251608791
1614.714294,0.9820372878642905
1614.833297,0.9821806757753814
1614.952299,0.9820726418430213
1615.071301,0.9819292697037331
1615.190304,0.9820775522185065
1615.309306,0.9819852412672806
1615.428309,0.9818919571004283
1615.547311,0.9819155227901859
1615.666313,0.9820588929222782
1615.785316,0.9819548001966404
1615.904318,0.9818094816400497
1616.02332,0.9819548001966404
1616.142323,0.9819930971806343
1616.261325,0.9821335322343983
1616.380328,0.9821079970945183
1616.49933,0.982278898754026
1616.618332,0.9831682635342605
1616.737335,0.9835635766288096
1616.856337,0.9825893479344194
1616.97534,0.9824999363720452
1617.094342,0.9818428637299178
1617.213344,0.9823447136450167
1617.332347,0.9819665837249437
1617.451349,0.9818841019961919
1617.570351,0.9816553496511099
1617.689354,0.9820922834922741
1617.808356,0.9819989891568933
1617.927359,0.9818340271839087
1618.046361,0.9818399182057449
1618.165363,0.9820333597229952
1618.284366,0.9820854088703508
1618.403368,0.982131567969298
1618.52237,0.9819498904349138
1618.641373,0.9818919571004283
1618.760375,0.981734866954839
1618.879378,0.9818359908539267
1618.99838,0.9818762469547961
1619.117382,0.9818340271839087
1619.236385,0.9819273058471575
1619.355387,0.9819223962229023
1619.474389,0.981804572604914
1619.593392,0.9818163543304755
1619.712394,0.9820078271875669
1619.831397,0.9819489084855143
1619.950399,0.9819066855902482
1620.069401,0.9819813133341714
1620.188404,0.9818782107092539
1620.307406,0.9816416065724166
1620.426409,0.9818811563483044
1620.545411,0.9814757231584491
1620.664413,0.981672037933904
1620.783416,0.9819921151880282
1620.902418,0.9816808730220032
1621.02142,0.9817574471164499
1621.140423,0.9817378121638577
1621.259425,0.9815895809459595
1621.378428,0.9817947546082781
1621.49743,0.9818163543304755
1621.616432,0.9816013600916056
1621.735435,0.9817211227629112
1621.854437,0.9818369726904085
1621.973439,0.9816219739366122
1622.092442,0.9815925257191195
1622.211444,0.9817378121638577
1622.330447,0.9816366983766542
1622.449449,0.9816887265004013
1622.568451,0.9818212634245199
1622.687454,0.981804572604914
1622.806456,0.9813756177401501
1622.925459,0.9816779279838017
1623.044461,0.9817839549253757
1623.163463,0.9817653012074431
1623.282466,0.9818831201125809
1623.401468,0.98164651479272
1623.52047,0.9820156832816087
1623.639473,0.9819420348672127
1623.758475,0.9818821382299517
1623.877478,0.9817083604712703
1623.99648,0.9815503181479829
1624.115482,0.9814688528524331
1624.234485,0.9814492236716685
1624.353487,0.9814767046346631
1624.472489,0.9812902417753151
1624.591492,0.9814138921355878
1624.710494,0.9813344008297662
1624.829497,0.9814963343650523
1624.948499,0.9814933898804661
1625.067501,0.9814639455204373
1625.186504,0.9811352101649343
1625.305506,0.9811234366130538
1625.424508,0.9814286134543795
1625.543511,0.9815002603582418
1625.662513,0.9811214743681428
1625.781516,0.9811401158532493
1625.900518,0.9814973158618775
1626.01952,0.9810596656622522
1626.138523,0.981111663202455
1626.257525,0.980860530762999
1626.376528,0.981397208241235
1626.49553,0.9814884824257852
1626.614532,0.9811930988500335
1626.733535,0.981207816856901
1626.852537,0.9807595073311264
1626.971539,0.9811332478964763
1627.090542,0.9813049612393374
1627.209544,0.9810263102006658
1627.328547,0.9811165687730349
1627.447549,0.9809772601114182
1627.566551,0.9810890978937034
1627.685554,0.9810380825870224
1627.804556,0.9812990734272334
1627.923558,0.9814305763135692
1628.042561,0.9809900128986926
1628.161563,0.9808036425019903
1628.280566,0.980866415943839
1628.399568,0.9809184032415353
1628.51857,0.9809105559256986
1628.637573,0.9811106820912824
1628.756575,0.9807948153089301
1628.875578,0.9805976953622714
1628.99458,0.9806182881300972
1629.113582,0.98055455001288
1629.232585,0.9805535694588203
1629.351587,0.980704586336518
1629.470589,0.9808173738491044
1629.589592,0.9806006371597701
1629.708594,0.9803457141355377
1629.827597,0.9804859135966817
1629.946599,0.9806310362507056
1630.065601,0.9806496684173993
1630.184604,0.9804721868899785
1630.303606,0.9803437534460702
1630.422608,0.9802270994804587
1630.541611,0.9801790695293277
1630.660613,0.9802819937350544
1630.779616,0.9802408227559142
1630.898618,0.9801594661439715
1631.01762,0.9804006150327401
1631.136623,0.98021925769503
1631.255625,0.9801957327151463
1631.374627,0.9805584722389246
1631.49363,0.9801790695293277
1631.612632,0.9801026185435315
1631.731635,0.9801898515583934
1631.850637,0.9801388830113061
1631.969639,0.9801957327151463
1632.088642,0.980143783717973
1632.207644,0.9801300618010546
1632.326647,0.9800800764425401
1632.445649,0.9798840800275465
1632.564651,0.979890939240114
1632.683654,0.9797459261123425
1632.802656,0.9798497846849176
1632.921658,0.9799350353245342
1633.040661,0.9797547438653573
1633.159663,0.979824308921702
1633.278666,0.9800153932920624
1633.397668,0.9797037979432818
1633.51667,0.9797233922151828
1633.635673,0.9797214327703577
1633.754675,0.9797596426513236
1633.873677,0.9796430581907611
1633.99268,0.9797400476544212
1634.111682,0.9797145747443314
1634.230685,0.9795029792493228
1634.349687,0.9793883841046973
1634.468689,0.9793413745904977
1634.587692,0.9794500875165331
1634.706694,0.9796665699062972
1634.825697,0.9795666490122189
1634.944699,0.9797243719390648
1635.063701,0.9796391396263655
1635.182704,0.9795402010697444
1635.301706,0.9794745740748017
1635.420708,0.9793443126190285
1635.539711,0.9797635616977323
1635.658713,0.980291796604006
1635.777716,0.9799017180997291
1635.896718,0.9794814304208174
1636.01572,0.979444210833638
1636.134723,0.9790936325634142
1636.253725,0.978925242940536
1636.372727,0.9792405076236529
1636.49173,0.97908873710749
1636.610732,0.9788753190262167
1636.729735,0.9788811922957507
1636.848737,0.9789820222512107
1636.967739,0.9788880444880793
1637.086742,0.9789516742789168
1637.205744,0.9788743401513871
1637.324746,0.9788185459041496
1637.443749,0.9788165882690154
1637.562751,0.9788616148676796
1637.681754,0.9788048425404308
1637.800756,0.9788596571464077
1637.919758,0.9786482462936581
1638.038761,0.9785611504755594
1638.157763,0.9784212262358629
1638.276766,0.9785132021539295
1638.395768,0.9785024385679056
1638.51477,0.9786619474650141
1638.633773,0.9787676486631023
1638.752775,0.9783771982713189
1638.871777,0.9783546958545375
1638.99078,0.9783136058202083
1639.109782,0.9784574284909712
1639.228785,0.9781932806468423
1639.347787,0.9784192693953673
1639.466789,0.9783811117879391
1639.585792,0.978497546067944
1639.704794,0.9781267657652899
1639.823796,0.9783008878259998
1639.942799,0.9781932806468423
1640.061801,0.9784065500275412
1640.180804,0.9783742631441268
1640.299806,0.977818704356293
1640.418808,0.9782666478941282
1640.537811,0.97817762967956
1640.656813,0.9782539305103688
1640.775816,0.9776143616016443
1640.894818,0.9777932814004796
1641.01382,0.9779086678153495
1641.132823,0.9777747035046236
1641.251825,0.9779595203882313
1641.370827,0.9780103756055157
1641.48983,0.9777072393776209
1641.608832,0.9777864368714657
1641.727835,0.9776759532465417
1641.846837,0.9776515116532316
1641.965839,0.9778206599956574
1642.084842,0.9775781905394338
1642.203844,0.9775723250878869
1642.322846,0.9777287491734942
1642.441849,0.9774550234471155
1642.560851,0.9776730202230814
1642.679854,0.9779057340937466
1642.798856,0.9776339140844005
1642.917858,0.977646623407894
1643.036861,0.9779370275779307
1643.155863,0.9775283353230351
1643.274865,0.9774286325177617
1643.393868,0.9773954005092034
1643.51287,0.9774863025083282
1643.631873,0.9772595519902234
1643.750875,0.9774022423009532
1643.869877,0.9772712791752103
1643.98888,0.9771471736036257
1644.107882,0.9772624837732771
1644.226885,0.9772419614766027
1644.345887,0.9774374294150403
1644.464889,0.9772683473657705
1644.583892,0.9772419614766027
1644.702894,0.977048486722863
1644.821896,0.9771461964569406
1644.940899,0.9769898655723118
1645.059901,0.9773191666411232
1645.178904,0.977198963776254
1645.297906,0.9770475096748649
1645.416908,0.9774735952689928
1645.535911,0.9772145990847566
1645.654913,0.9773201439607785
1645.773915,0.9771579222816529
1645.892918,0.9776084959330716
1646.01192,0.9778871540613098
1646.130923,0.9771618309211593
1646.249925,0.9769185479152511
1646.368927,0.9770445785367325
1646.48793,0.976823791411868
1646.606932,0.9763345252637747
1646.725935,0.976703649474405
1646.844937,0.9767222070200412
1646.963939,0.9768013247230335
1647.082942,0.976447786637738
1647.201944,0.9767759282187467
1647.320946,0.976765183742631
1647.439949,0.9766811855488032
1647.558951,0.9766675121079199
1647.677954,0.9766850922813589
1647.796956,0.9763940834863231
1647.915958,0.9764907512855654
1648.034961,0.9765346943580849
1648.153963,0.9766137968719365
1648.272965,0.976465362856083
1648.391968,0.976264231708554
1648.51097,0.9766030541792559
1648.629973,0.9764009182688292
1648.748975,0.9761109702555146
1648.867977,0.9761939432142872
1648.98698,0.9761627055079103
1649.105982,0.9759196712532592
1649.224984,0.9758562385362134
1649.343987,0.9760758308930978
1649.462989,0.9759216230945535
1649.581992,0.9760494772014401
1649.700994,0.9761744195306604
1649.819996,0.9757645123609888
1649.938999,0.9757811004986977
1650.058001,0.9762437303749529
1650.177004,0.9755293814479229
1650.296006,0.9758845387774825
1650.415008,0.9757947615297317
1650.534011,0.9756591354841075
1650.653013,0.9758416008024187
1650.772015,0.9756669407884127
1650.891018,0.9756015732932153
1651.01002,0.9754474404214525
1651.129023,0.975286504871331
1651.248025,0.9754367105586222
1651.367027,0.9753001589779777
1651.48603,0.9753859891684408
1651.605032,0.9752328655886568
1651.724034,0.975335270415703
1651.843037,0.975286504871331
1651.962039,0.9750661150262206
1652.081042,0.9752416427239442
1652.200044,0.9754201282754925
1652.319046,0.9755225527661532
1652.438049,0.9762339679864612
1652.557051,0.9754289070961517
1652.676054,0.9753099120283326
1652.795056,0.974977388046892
1652.914058,0.9749471642163343
1653.033061,0.9750349134097683
1653.152063,0.9756279148913042
1653.271065,0.9762095624423321
1653.390068,0.9755118220770916
1653.50907,0.974972513172139
1653.628073,0.9746673945290748
1653.747075,0.9745533651147656
1653.866077,0.9745426450867096
1653.98508,0.9745231544287152
1654.104082,0.9746430281487926
1654.223084,0.9742415579297393
1654.342087,0.9740506252963944
1654.461089,0.9746527746278064
1654.580092,0.9744734550151851
1654.699094,0.9741694667218601
1654.818096,0.9740204301950367
1654.937099,0.9740457550554436
1655.056101,0.9741704408918139
1655.175104,0.9738597300821784
1655.294106,0.9737146357921892
1655.413108,0.9737584539367007
1655.532111,0.9737779293005324
1655.651113,0.9733992033530071
1655.770115,0.9737769555230901
1655.889118,0.9736941879995401
1656.00812,0.973464423284475
1656.127123,0.9732084358049803
1656.246125,0.9734021235549974
1656.365127,0.9732629370034047
1656.48413,0.9730196516810863
1656.603132,0.9732746162287239
1656.722134,0.973140313598779
1656.841137,0.9730391122687251
1656.960139,0.9728065837091626
1657.079142,0.9727161169036493
1657.198144,0.9730537079648766
1657.317146,0.9728552252543765
1657.436149,0.9727842094150426
1657.555151,0.9726295490215728
1657.674153,0.9726169049196224
1657.793156,0.972597452776046
1657.912158,0.9724875554731969
1658.031161,0.9723864220264581
1658.150163,0.9722502974563166
1658.269165,0.9724554639133799
1658.388168,0.9724895004502528
1658.50717,0.972263909055762
1658.626173,0.9723718363395206
1658.745175,0.9720325377796807
1658.864177,0.9718459254477841
1658.98318,0.9717847010830687
1659.102182,0.9719392271350364
1659.221184,0.9712892172446347
1659.340187,0.971492237905959
1659.459189,0.971473779728792
1659.578192,0.9714096645751532
1659.697194,0.9716146536399644
1659.816196,0.9714747512030575
1659.935199,0.9715165255155005
1660.054201,0.9712387115184983
1660.173203,0.9709920482133384
1660.292206,0.9709842803080244
1660.411208,0.9711998627470181
1660.530211,0.9709104883068526
1660.649213,0.9706745857215189
1660.768215,0.9705930524807623
1660.887218,0.9708959247587549
1661.00622,0.9707570965679666
1661.125223,0.9705377302534695
1661.244225,0.9708143729263
1661.363227,0.9703834270217911
1661.48223,0.9705095850673993
1661.601232,0.9704387404535492
1661.720234,0.9701709363198545
1661.839237,0.970122428985732
1661.958239,0.9699778915121223
1662.077242,0.9698149489139097
1662.196244,0.969942002994078
1662.315246,0.9698207678210599
1662.434249,0.9698527724344712
1662.553251,0.9698324057401011
1662.672253,0.9699604320672105
1662.791256,0.9698944770003276
1662.910258,0.9695366519610944
1663.029261,0.9693359786445432
1663.148263,0.969180897294799
1663.267265,0.9692090039483651
1663.386268,0.9691527914563141
1663.50527,0.9690704169700055
1663.624272,0.9689686699180374
1663.743275,0.969074293259426
1663.862277,0.9682460888465289
1663.98128,0.9686538062684286
1664.100282,0.9689289430169777
1664.219284,0.9684232940945734
1664.338287,0.968305153659407
1664.457289,0.9684639687270867
1664.576292,0.9680650437561581
1664.695294,0.9678530607245647
1664.814296,0.9677949912830219
1664.933299,0.9679866336632654
1665.052301,0.9678317681914475
1665.171303,0.967863707166788
1665.290306,0.9677301511907733
1665.409308,0.9676807982115743
1665.528311,0.9672763921646739
1665.647313,0.9674805090169912
1665.766315,0.9672028819522928
1665.885318,0.9670055926885637
1666.00432,0.9669146984349477
1666.123322,0.9670007576726878
1666.242325,0.9667377692346497
1666.361327,0.9665686049273423
1666.48033,0.9666159679493683
1666.599332,0.9664564894719929
1666.718334,0.9663173297572488
1666.837337,0.966276745281679
1666.956339,0.9662293988811564
1667.075342,0.9662448586752166
1667.194344,0.966186885722902
1667.313346,0.9658748577540432
1667.432349,0.9655320330345287
1667.551351,0.9653881794789626
1667.670353,0.9655841731720836
1667.789356,0.9653350845892141
1667.908358,0.965196086345147
1668.027361,0.9650503527392731
1668.146363,0.9651507231951312
1668.265365,0.964828416681768
1668.384368,0.9649374484530321
1668.50337,0.964573735599146
1668.622372,0.9644107364116491
1668.741375,0.9643220147051603
1668.860377,0.9643133358460829
1668.97938,0.9645882043136952
1669.098382,0.9639768492122056
1669.217384,0.964167735525471
1669.336387,0.9641378467889475
1669.455389,0.964208231420771
1669.574391,0.9637011912542979
1669.693394,0.9633928562093348
1669.812396,0.9633822589462016
1669.931399,0.9631626328294906
1670.050401,0.9630374298255944
1670.169403,0.9629806122933683
1670.288406,0.9626628811198386
1670.407408,0.9626205248849132
1670.526411,0.9625945344816134
1670.645413,0.962034467457858
1670.764415,0.9622317047398176
1670.883418,0.9617391682071027
1671.00242,0.9617343595232835
1671.121422,0.9617564796679331
1671.240425,0.9613074442498591
1671.359427,0.9614833796097513
1671.47843,0.9612382326055222
1671.597432,0.9611969002501722
1671.716434,0.9609085844296327
1671.835437,0.9607000898892871
1671.954439,0.9607538906007268
1672.073441,0.9602765145548721
1672.192444,0.9601891333679519
1672.311446,0.9598022551084099
1672.430449,0.959824330814147
1672.549451,0.9597504271860006
1672.668453,0.9593627663261838
1672.787456,0.959373319374655
1672.906458,0.9590711643709635
1673.025461,0.9589244377076908
1673.144463,0.9589014237973538
1673.263465,0.9586952821522583
1673.382468,0.9583195472505067
1673.50147,0.9582783403959287
1673.620472,0.9581729355758566
1673.739475,0.9575110667793786
1673.858477,0.9574450007950736
1673.97748,0.9573090532574642
1674.096482,0.957270761661171
1674.215484,0.9570946400447109
1674.334487,0.9569711827993087
1674.453489,0.9567711967213767
1674.572491,0.9563206635966007
1674.691494,0.9563311831817579
1674.810496,0.955990789874149
1674.929499,0.9559630665432328
1675.048501,0.9556266267606852
1675.167503,0.9560166019739373
1675.286506,0.9554068579109168
1675.405508,0.9552540050422066
1675.52451,0.9550008962692641
1675.643513,0.9544232954688813
1675.762515,0.9541990323463951
1675.881518,0.953934755818424
1676.00052,0.9538136137971163
1676.119522,0.9533864010009468
1676.238525,0.9531070997050916
1676.357527,0.9525677937246484
1676.47653,0.9524020613476752
1676.595532,0.9524763516057427
1676.714534,0.9522830185303379
1676.833537,0.9519221716511178
1676.952539,0.9515976215295255
1677.071541,0.9514805822201424
1677.190544,0.9510972127996346
1677.309546,0.9506816741194556
1677.428549,0.9505780554642959
1677.547551,0.9503613483731972
1677.666553,0.9499746300069352
1677.785556,0.9498482917828224
1677.904558,0.9495491366903115
1678.02356,0.9492140049992833
1678.142563,0.948974833206935
1678.261565,0.948525125725088
1678.380568,0.9481438952570046
1678.49957,0.9478357985594713
1678.618572,0.9474377911114912
1678.737575,0.9470920394212574
1678.856577,0.9472284304948557
1678.97558,0.9469310474592604
1679.094582,0.9463857722302655
1679.213584,0.945901346738392
1679.332587,0.9454389140538431
1679.451589,0.9454152783764389
1679.570591,0.9451042879105899
1679.689594,0.9445780114038372
1679.808596,0.9443182881642833
1679.927599,0.9441011199333095
1680.046601,0.9436490037873229
1680.165603,0.9431574907066252
1680.284606,0.9428783574031431
1680.403608,0.9426520937500907
1680.52261,0.942066888524901
1680.641613,0.9415799658238976
1680.760615,0.9411667029367417
1680.879618,0.9409766064631386
1680.99862,0.9406332126749584
1681.117622,0.9402363492032916
1681.236625,0.939661100601606
1681.355627,0.9392806149094157
1681.474629,0.938839256747701
1681.593632,0.938356817367275
1681.712634,0.9382160744006564
1681.831637,0.9377620876942917
1681.950639,0.9370918274481828
1682.069641,0.936521312264773
1682.188644,0.9363686717314152
1682.307646,0.9359679916915592
1682.426649,0.9351577942768693
1682.545651,0.9350044409739224
1682.664653,0.9343940823777367
1682.783656,0.9337280968490561
1682.902658,0.9335142975958265
1683.02166,0.9334797582057982
1683.140663,0.9330345945411086
1683.259665,0.9324012790863442
1683.378668,0.9316435449071274
1683.49767,0.9314358115597422
1683.616672,0.930399700204404
1683.735675,0.930220150389379
1683.854677,0.9296844978654913
1683.973679,0.9294567530633917
1684.092682,0.9288778818433414
1684.211684,0.9282390336496114
1684.330687,0.9276052628469951
1684.449689,0.9271221063782409
1684.568691,0.9265780453993164
1684.687694,0.92645296580625
1684.806696,0.9266846080017695
1684.925699,0.9261083893981557
1685.044701,0.9246231776344405
1685.163703,0.9238098671472222
1685.282706,0.9229086685733289
1685.401708,0.9223283415527777
1685.52071,0.9218931052994009
1685.639713,0.9210048285640681
1685.758715,0.9204892102466758
1685.877718,0.9201284491900459
1685.99672,0.9191012395157069
1686.115722,0.9186721194441887
1686.234725,0.9182569734762567
1686.353727,0.9177575775306985
1686.472729,0.9167632673301481
1686.591732,0.9160145776221303
1686.710734,0.9157361515134459
1686.829737,0.9149581065006347
1686.948739,0.9142392319836202
1687.067741,0.9138014162567377
1687.186744,0.9129519759905662
1687.305746,0.9122127843030625
1687.424748,0.9117403804439562
1687.543751,0.9110622978788987
1687.662753,0.9101944690951164
1687.781756,0.9094638763086945
1687.900758,0.9088983656696714
1688.01976,0.9081461093000119
1688.138763,0.9072964822292058
1688.257765,0.9068393200167171
1688.376768,0.906201129804738
1688.49577,0.9055307890253608
1688.614772,0.9045660075241612
1688.733775,0.9037432268792863
1688.852777,0.9034450408178223
1688.971779,0.9024337488013493
1689.090782,0.9017571772357996
1689.209784,0.9011171568740768
1689.328787,0.9001534771768027
1689.447789,0.899703512938648
1689.566791,0.8985436436834716
1689.685794,0.8976724789323096
1689.804796,0.8969994769803893
1689.923798,0.8963359429053108
1690.042801,0.895431100625247
1690.161803,0.8948850542149528
1690.280806,0.894258853872692
1690.399808,0.8932131828504938
1690.51881,0.8924007285768605
1690.637813,0.8916692599225623
1690.756815,0.8909205722370781
1690.875818,0.8897275381816153
1690.99482,0.889282785609933
1691.113822,0.8886338460681888
1691.232825,0.8877190244207649
1691.351827,0.8870180033312618
1691.470829,0.8858744878330378
1691.589832,0.8850864102853948
1691.708834,0.8847147520467684
1691.827837,0.8833091733222204
1691.946839,0.8828411434992185
1692.065841,0.8819940226845092
1692.184844,0.8809803125534666
1692.303846,0.8803990573824874
1692.422848,0.8793695928395436
1692.541851,0.8786663784885171
1692.660853,0.877911050240717
1692.779856,0.8768669574493531
1692.898858,0.8762708906039833
1693.01786,0.8754826015857076
1693.136863,0.8744501413871533
1693.255865,0.8735237153298376
1693.374867,0.8728688181604771
1693.49387,0.8721097525301048
1693.612872,0.8708635268477168
1693.731875,0.8701671146282685
1693.850877,0.86947995407187
1693.969879,0.8686456538441445
1694.088882,0.8679076187477288
1694.207884,0.8667627364795157
1694.326887,0.8661908618128383
1694.445889,0.8652904915902221
1694.564891,0.8643132655714107
1694.683894,0.8637689197010542
1694.802896,0.8630263977603099
1694.921898,0.8618362427272511
1695.040901,0.8611728842461418
1695.159903,0.8602777300074131
1695.278906,0.8596757463152812
1695.397908,0.8589195644273534
1695.51691,0.858121140557082
1695.635913,0.8573234588758386
1695.754915,0.8568092190878767
1695.873917,0.8565265186937082
1695.99292,0.8556190816105134
1696.111922,0.8538241668592512
1696.230925,0.8528940055473834
1696.349927,0.852101182841925
1696.468929,0.8510962964457456
1696.587932,0.8504497089948007
1696.706934,0.8494807487388308
1696.825937,0.8485638047690636
1696.944939,0.847775007278314
1697.063941,0.846732885055914
1697.182944,0.8460303883377849
1697.301946,0.845193232713739
1697.420948,0.8439179540100761
1697.539951,0.8434370578447178
1697.658953,0.8425350628462059
1697.777956,0.8417771224139998
1697.896958,0.8408684938695254
1698.01596,0.8400112452768842
1698.134963,0.8390793500921367
1698.253965,0.8379389778049361
1698.372967,0.8371768001785502
1698.49197,0.836390223735229
1698.610972,0.835453991072804
1698.729975,0.8348109391064571
1698.848977,0.8338848130590952
1698.967979,0.8332429688947555
1699.086982,0.8321521352575341
1699.205984,0.831145840105216
1699.324986,0.8304894941823078
1699.443989,0.8296179378605596
1699.562991,0.8287307214124963
1699.681994,0.8280845634841468
1699.800996,0.8272734381282738
1699.919998,0.826752420000196
1700.039001,0.8255544976947531
1700.158003,0.8244737293605908
1700.277006,0.8235508357006296
1700.396008,0.8225796188451411
1700.51501,0.8219053800333808
1700.634013,0.8212645437955779
1700.753015,0.8205831770305512
1700.872017,0.8190501203442512
1700.99102,0.8183214900257323
1701.110022,0.8176752713386021
1701.229025,0.8163680369708312
1701.348027,0.8154542166043538
1701.467029,0.8144192470940138
1701.586032,0.813955160400443
1701.705034,0.8128651909281487
1701.824036,0.8118335073933813
1701.943039,0.8106572018352891
1702.062041,0.81015475014627
1702.181044,0.809166964023145
1702.300046,0.8084309570198611
1702.419048,0.8074694963635584
1702.538051,0.8066946976099556
1702.657053,0.8054775078261276
1702.776056,0.8049219200455547
1702.895058,0.8037395540749908
1703.01406,0.8031128816568276
1703.133063,0.802061492592052
1703.252065,0.8010435210452161
1703.371067,0.8004429636416097
1703.49007,0.7995309785933038
1703.609072,0.7983245978623023
1703.728075,0.7974548981230977
1703.847077,0.7964905612378415
1703.966079,0.7956705983131642
1704.085082,0.7947402080975482
1704.204084,0.7935727982481056
1704.323086,0.7929619823877401
1704.442089,0.79192388229483
1704.561091,0.7909820533742505
1704.680094,0.7898359605149858
