nu,[0]Acetone-PNNL(x-sec)-X=0.01-T=278.25K-P=1.0atm-L=15cm
648.616972,0.9999265107004709
648.734975,1.0005516721151189
648.852977,1.000695001401631
648.970979,0.999985705102173
649.088982,1.0001515414812503
649.206984,0.9997665672496652
649.324986,1.00063152933073
649.442989,1.0002130226861108
649.560991,1.000058202693711
649.678994,1.0000093708439062
649.796996,0.9998909659446448
649.914998,1.000280649374669
650.033001,1.0002799491784595
650.151003,1.0001231675845041
650.269005,1.0001103960932003
650.387008,0.9999121958550096
650.50501,1.0004930114902357
650.623012,1.000533662347109
650.741015,0.9999075712717981
650.859017,1.0002646350096678
650.97702,1.0003320051014981
651.095022,1.000429462192493
651.213024,1.0000545664886966
651.331027,1.0003086076095336
651.449029,1.0001565422514598
651.567031,1.0006555547821736
651.685034,1.0002311567125965
651.803036,1.0004570344084143
651.921038,1.0002401088215096
652.039041,1.0000948254956532
652.157043,1.0004077130923983
652.275046,0.999944492540596
652.393048,1.0004890795604267
652.51105,0.9998402627593518
652.629053,1.0002012602501271
652.747055,1.0004718012632212
652.865057,0.9999875940769541
652.98306,1.000123337605457
653.101062,0.9997399538178714
653.219064,1.0000476851369
653.337067,1.0004711409520504
653.455069,1.0001368193589149
653.573071,1.0004592654300886
653.691074,0.9999664785618559
653.809076,1.0007212900046172
653.927079,0.999999821150016
654.045081,1.000293142958002
654.163083,1.000400130030673
654.281086,0.9999350481094654
654.399088,1.0000855086556566
654.51709,0.9998507111446904
654.635093,1.000031440494242
654.753095,0.9998181065446208
654.871097,1.000334976091965
654.9891,1.0002642349038937
655.107102,1.000440527003533
655.225105,0.9997028341625167
655.343107,1.0002780686539228
655.461109,0.999934043175247
655.579112,1.000285960879019
655.697114,1.0005716233143735
655.815116,1.0006296481452233
655.933119,1.0000322195190376
656.051121,1.0004370354721865
656.169123,0.9998479215650977
656.287126,0.9999746373216382
656.405128,1.000664780868921
656.52313,1.000365686847139
656.641133,1.0004477201967816
656.759135,1.0001181669811678
656.877138,1.000154701965115
656.99514,1.0001658437505545
657.113142,1.000718017651349
657.231145,1.0002311067010399
657.349147,1.0000592447549013
657.467149,1.0001595527271827
657.585152,1.000172464870356
657.703154,1.0005984790171452
657.821156,1.0000083752350721
657.939159,0.9999839981280313
658.057161,1.000189267908911
658.175164,1.0001489210876444
658.293166,1.0000980398055876
658.411168,0.9999765022760758
658.529171,1.000235157645225
658.647173,1.0004405169991277
658.765175,0.9998204161271145
658.883178,1.0008738716034908
659.00118,1.0001181769823495
659.119182,1.0000880758784525
659.237185,0.9999983358013848
659.355187,1.0005538533201415
659.473189,1.0001281882154072
659.591192,1.000534002528612
659.709194,1.000099304930408
659.827197,1.0002792689883253
659.945199,1.0005103301741574
660.063201,1.0003464199895507
660.181204,1.0005403059126836
660.299206,1.0006882267194037
660.417208,0.9997380443163831
660.535211,1.0002058411823895
660.653213,1.0003606850312092
660.771215,1.0000952525362348
660.889218,1.0001855772173218
661.00722,1.0001292583531411
661.125223,1.0001914683277209
661.243225,1.0002390285627754
661.361227,1.000175075323896
661.47923,1.0004542931598954
661.597232,1.0003096679372194
661.715234,1.0000340555798781
661.833237,1.0001657337323178
661.951239,1.0000768089496563
662.069241,0.999528701096236
662.187244,0.9999198522120056
662.305246,0.999948029350521
662.423248,1.0001714146898193
662.541251,1.0005717133658236
662.659253,1.0003259030948781
662.777256,1.0003842938219585
662.895258,1.0002567429528317
663.01326,1.000256872986217
663.131263,1.0002426494346126
663.249265,1.0002620843381007
663.367267,1.0005079989878038
663.48527,1.0002837802580014
663.603272,1.0001707745803188
663.721274,1.0000394987800563
663.839277,1.0002166634681395
663.957279,1.0006325099501092
664.075282,1.0002697063642232
664.193284,1.0002529519869598
664.311286,1.0000759218819202
664.429289,1.0001336089248773
664.547291,1.0001663938419199
664.665293,1.000419708052788
664.783296,1.0000364876656587
664.901298,1.0001506613482811
665.0193,1.0000492862145256
665.137303,0.9997869726935396
665.255305,1.000108455880914
665.373307,1.0005172237140805
665.49131,1.0005524825623013
665.609312,1.0002864610221247
665.727315,1.0001014951502842
665.845317,0.999823875511739
665.963319,1.0000661381870335
666.081322,0.9999490502979802
666.199324,1.0004233695956202
666.317326,1.0004493309189078
666.435329,1.0004589352785855
666.553331,1.0003800421977445
666.671333,1.0001974594925596
666.789336,0.9998141072801932
666.907338,1.0002117724206137
667.025341,1.0001365293192792
667.143343,1.0002866010622389
667.261345,1.0003864446505024
667.379348,1.0005913747931643
667.49735,1.0006962722850898
667.615352,1.0001768456353461
667.733355,1.0000854366495027
667.851357,1.000377361182824
667.969359,1.0001872075211413
668.087362,1.0000801762139409
668.205364,1.0002770083597319
668.323366,1.000348760802912
668.441369,1.0000022035024276
668.559371,1.0003340257741893
668.677374,1.0002612541209153
668.795376,1.0004070828357376
668.913378,1.0002227748106234
669.031381,1.0002676658161036
669.149383,1.0002965739693663
669.267385,1.0001008750875495
669.385388,0.9999867650875822
669.50339,1.000193758768806
669.621392,1.0004001400346743
669.739395,1.000222604772766
669.857397,1.0000468880992126
669.9754,1.0003621255516328
670.093402,1.0003963785372194
670.211404,1.000384884048866
670.329407,1.000228876188159
670.447409,1.000327023460517
670.565411,1.000375370433856
670.683414,0.99988912614696
670.801416,1.000257023024759
670.919418,1.0002344274738266
671.037421,1.000447670174397
671.155423,1.0001583325332726
671.273425,1.0001551420332806
671.391428,1.0001618330935624
671.50943,0.999904957516823
671.627433,1.0001838268940932
671.745435,1.0004219990165426
671.863437,1.0001292083466795
671.98144,1.0000526003833516
672.099442,0.9999817471665849
672.217444,1.0004138756228915
672.335447,1.0002486509085136
672.453449,1.0001305285181057
672.571451,0.9999066713553889
672.689454,0.9998229356777378
672.807456,1.0002416491924633
672.925459,1.0006756281339377
673.043461,1.0005209056242383
673.161463,1.0000089637401741
673.279466,0.999793441336179
673.397468,1.000010117051177
673.51547,1.0002469804946614
673.633473,1.000611166686299
673.751475,1.0004428680371051
673.869477,1.0003680777239874
673.98748,1.0001988197620295
674.105482,0.9999103090224762
674.223484,0.9999370079840804
674.341487,0.9999877850746028
674.459489,1.0003337356773638
674.577492,0.9999664465629292
674.695494,1.0003499612221454
674.813496,1.0003407480414293
674.931499,1.00007409474488
675.049501,1.00037543045638
675.167503,1.0003689480445936
675.285506,0.999962862689607
675.403508,1.0002981644421836
675.52151,1.0000110100606103
675.639513,1.000332205167919
675.757515,0.9996877287668141
675.875518,0.9999034846579054
675.99352,1.000083493485387
676.111522,1.000023637279356
676.229525,1.0008013409021974
676.347527,1.0000252473187081
676.465529,1.0000299884496446
676.583532,1.000475142844618
676.701534,1.0001244577442225
676.819536,1.0000429159208617
676.937539,1.0002729672487811
677.055541,1.0004967033162595
677.173543,1.0005442880710258
677.291546,0.9999014948519507
677.409548,1.0002514716136863
677.527551,1.0001270480699225
677.645553,0.9997888322990383
677.763555,1.0003043963191602
677.881558,0.999657058817775
677.99956,1.0001605528872355
678.117562,0.9999736573469737
678.235565,1.0005551940632031
678.353567,0.9999841221260548
678.471569,1.0002695863318656
678.589572,1.000543717760944
678.707574,1.000292232691656
678.825577,0.9996860592897011
678.943579,1.0006913388646284
679.061581,0.9997701864111893
679.179584,1.0000095010451346
679.297586,1.0002108222198813
679.415588,1.0001425001521822
679.533591,1.0005451685503866
679.651593,0.9999198902089607
679.769595,1.0001369393753403
679.887598,1.0002999549775002
680.0056,1.0001579524731785
680.123602,0.9996925272794286
680.241605,1.0004328736627754
680.359607,1.0003284239193302
680.47761,1.0004983941571168
680.595612,1.000148811071269
680.713614,1.0001396197459296
680.831617,1.000324332584443
680.949619,1.0003725393755636
681.067621,1.0002696663534356
681.185624,1.0003221618829965
681.303626,1.0002769183348053
681.421628,1.0000622359365756
681.539631,1.0001560221701928
681.657633,1.0001431702478818
681.775636,1.0001373894370644
681.893638,1.0001807263290357
682.01164,0.9999349331169415
682.129643,1.0001196471571503
682.247645,0.9998567202655217
682.365647,1.000168834250898
682.48365,0.9997518208015536
682.601652,0.9999108749718714
682.719654,1.0007069897995582
682.837657,1.0002493810902953
682.955659,1.000376360805963
683.073661,1.000086788765927
683.191664,1.0004374156383322
683.309666,1.000106095627743
683.427669,1.0003400177929498
683.545671,1.0003077973598895
683.663673,1.000350561432302
683.781676,1.0006332504184408
683.899678,1.000152731662293
684.01768,1.0004696802652508
684.135683,1.0000631789957086
684.253685,0.9999129187917886
684.371687,1.0002773684595196
684.48969,1.0001371494041198
684.607692,1.0004330137233877
684.725695,0.9999809071822702
684.843697,1.0003800421977445
684.961699,1.0002304865579459
685.079702,1.0000680503153176
685.197704,1.0002424793933766
685.315706,1.0001990898157473
685.433709,1.0005119610073248
685.551711,1.0003643363543733
685.669713,1.000564709388344
685.787716,1.0003894258065493
685.905718,0.9997233482751479
686.02372,1.0002658653359255
686.141723,1.0002098420137557
686.259725,1.0002080416376606
686.377728,1.0003371268144758
686.49573,1.0006477296863314
686.613732,1.0002902921266068
686.731735,1.0005055077259881
686.849737,1.0000232882711675
686.967739,1.0002092618922156
687.085742,1.0002555226403498
687.203744,1.0006693839375
687.321746,1.0006530831660059
687.439749,1.0003783515569018
687.557751,1.0006065238612567
687.675754,1.0009307929191114
687.793756,1.000679971075588
687.911758,1.0001943288794108
688.029761,1.000385904441968
688.147763,1.000129618399739
688.265765,1.0004054621775762
688.383768,1.0002312067241554
688.50177,1.0000436259515841
688.619772,1.0002064213019455
688.737775,1.0003730995843425
688.855777,1.0006512819920772
688.973779,1.000119257110564
689.091782,1.0001040454123484
689.209784,1.0002177537048969
689.327787,0.9999145576504055
689.445789,1.0000719085852985
689.563791,1.000168964272855
689.681794,0.9999491972905014
689.799796,0.9997864228108558
689.917798,1.0001607329161513
690.035801,1.0007041477957428
690.153803,1.0002686560815828
690.271805,1.000134569053603
690.389808,0.9999461514498852
690.50781,1.0002418392383947
690.625813,0.9998542206268456
690.743815,0.9999461394505315
690.861817,0.9999121478592253
690.97982,1.0005261083464747
691.097822,0.9998528108333884
691.215824,1.0002257354744186
691.333827,0.999897645238606
691.451829,1.0000602268135617
691.569831,0.9996871889355864
691.687834,0.999828624686427
691.805836,1.0000355516319444
691.923838,1.0001623631794745
692.041841,0.9998688486010967
692.159843,1.0002043908849712
692.277846,1.000154701965115
692.395848,1.0001054155558293
692.51385,1.0000524003728515
692.631853,1.0000277653854512
692.749855,1.0000227662591474
692.867857,0.9997235682143086
692.98586,0.9996999250315022
693.103862,1.0001633933472391
693.221864,1.0002253753932187
693.339867,1.0000486501833818
693.457869,1.0000646730912142
693.575872,0.9998924057886723
693.693874,0.9997340453722038
693.811876,1.000445699294428
693.929879,1.00025347211863
694.047881,1.0001125563339888
694.165883,1.000020271205458
694.283886,0.9999836901330074
694.401888,1.000020928218992
694.51989,1.0003267433689895
694.637893,1.0001948889883918
694.755895,1.0002004100794173
694.873897,0.9998388629839637
694.9919,0.99995203015059
695.109902,0.9998174266685396
695.227905,1.0001572623644293
695.345907,0.9998782074173188
695.463909,1.000305536666822
695.581912,1.0003182506309902
695.699914,1.0000780730475418
695.817916,1.00004037281496
695.935919,0.999747191961339
696.053921,1.0000164821358288
696.171923,0.99987701756296
696.289926,1.000169554372718
696.407928,1.0000862077156716
696.525931,1.0002761681273977
696.643933,0.9996970658938051
696.761935,0.9999753063048943
696.879938,0.9999396208228959
696.99794,1.0000113150640149
697.115942,1.0003079774153092
697.233945,0.9997449125403399
697.351947,1.0000068845236982
697.469949,1.000171814758465
697.587952,0.9999222400234637
697.705954,0.999793771268069
697.823956,0.999679221460441
697.941959,0.999650241179882
698.059961,1.0001396897557053
698.177964,0.9997204690760508
698.295966,1.0000533474229232
698.413968,0.999917297420047
698.531971,1.0000508122909006
698.649973,0.9999411597311565
698.767975,0.9995956417748321
698.885978,0.9999834321372486
699.00398,0.9997597788577202
699.121982,0.9999895470546324
699.239985,0.9997922615806143
699.357987,0.9998713082814897
699.47599,0.9996676252487302
699.593992,0.9998374732089101
699.711994,0.9996717338911132
699.829997,0.9997487615656626
699.947999,0.9996777019491792
700.066001,0.9997588890719129
700.184004,0.9998538106866992
700.302006,0.9996328274243549
700.420008,0.9998638292720753
700.538011,0.999739833849084
700.656013,0.9998103579843208
700.774015,0.9995361975896061
700.892018,0.9991676865651408
701.01002,1.0000895240070347
701.128023,0.9995627756104533
701.246025,0.9997997100607086
701.364027,0.99962703956704
701.48203,0.9995144779040177
701.600032,0.9993772140117496
701.718034,0.9997546301081172
701.836037,0.9995611063420118
701.954039,0.9996319377515344
702.072041,0.9994958671177061
702.190044,0.9992302863816229
702.308046,0.9995705522390985
702.426049,0.9995022539167028
702.544051,0.9993801821664829
702.662053,0.9996905478901842
702.780056,0.9996324175749797
702.898058,0.9996283290867528
703.01606,0.9994641636116214
703.134063,0.9996704942989317
703.252065,0.999986055097231
703.370067,0.9994598059573677
703.48807,0.9996936869234329
703.606072,0.9997583591998421
703.724074,0.9995424547057877
703.842077,0.9994085449785193
703.960079,0.9993938437869502
704.078082,0.9995403156872235
704.196084,0.9996652960258768
704.314086,1.0000766679388362
704.432089,0.9994807648492519
704.550091,0.9996665356116125
704.668093,0.999786732744695
704.786096,0.9996279192392219
704.904098,0.9997322958391552
705.0221,0.9994491317836404
705.140103,0.9995804080533327
705.258105,0.9996052079508979
705.376108,0.9995875050994244
705.49411,0.9997339054094472
705.612112,0.9996647162201734
705.730115,0.9996092363680033
705.848117,0.9996250802999626
705.966119,0.9994223469058274
706.084122,0.9996110656545796
706.202124,0.99966722538176
706.320126,0.9997157004207866
706.438129,0.9996381354887615
706.556131,0.9997177998259619
706.674133,0.9994070558608966
706.792136,0.9993188420934477
706.910138,0.9996615872745084
707.028141,0.9998356635047214
707.146143,0.9993618137275412
707.264145,0.9990913730516912
707.382148,0.9995634253264686
707.50015,0.9996264997685843
707.618152,0.9998500812389408
707.736155,0.9993892865614129
707.854157,0.9995244231225503
707.972159,0.9996152740260246
708.090162,0.9998552604757758
708.208164,0.999434040215692
708.326167,0.9996628468489018
708.444169,0.9997316959999577
708.562171,0.9995512807046295
708.680174,0.9999609697616996
708.798176,0.9994613251374274
708.916178,0.9997956408841694
709.034181,0.9998002099606885
709.152183,0.9994933383963611
709.270185,0.9997230883471111
709.388188,0.9995326992190366
709.50619,0.9997919816388202
709.624192,0.9995178262831272
709.742195,0.9993891166652487
709.860197,0.9994841630896294
709.9782,0.9995805679862108
710.096202,0.9993463936937212
710.214204,0.9997921715993148
710.332207,0.9997092522753142
710.450209,0.9997379743347224
710.568211,0.9997017444870214
710.686214,0.9993388286701547
710.804216,0.99959872053415
710.922218,0.9997988702293048
711.040221,0.999789632130424
711.158223,0.9994938381431553
711.276226,0.9991676865651408
711.394228,0.9993924346426238
711.51223,0.9994559780336414
711.630233,0.9994799452753608
711.748235,0.999453269511611
711.866237,0.9995121890184842
711.98424,0.9992326945295149
712.102242,0.9994060064840389
712.220244,0.9996591880895779
712.338247,0.999219035111943
712.456249,0.9994464332746275
712.574251,0.9997926215058932
712.692254,0.9998233256087588
712.810256,1.0000517603395203
712.928259,0.9997312361234832
713.046261,0.9994726590931179
713.164263,0.9996172132815373
713.282266,0.9996853895002658
713.400268,0.9995497014148537
713.51827,0.9994673519073887
713.636273,0.9995060820176661
713.754275,0.9991948642958308
713.872277,0.999309248678612
713.99028,0.9995904638828185
714.108282,0.9995107497219682
714.226285,0.9995060820176661
714.344287,0.9994914593506512
714.462289,0.9991874902649426
714.580292,0.9994775265368199
714.698294,0.9993154244288519
714.816296,0.9991766891065531
714.934299,0.9993987408287824
715.052301,0.9991554868021676
715.170303,0.9998357534899351
715.288306,0.9991310177839201
715.406308,0.9996428737847534
715.52431,0.9990663960795783
715.642313,0.9993394082868433
715.760315,0.9990430481707233
715.878318,0.9991308479316615
715.99632,0.9993194916509062
716.114322,0.9989294734228557
716.232325,0.9997787744739762
716.350327,0.9991401798573613
716.468329,0.9993114471613774
716.586332,0.9992093027659377
716.704334,0.9995864355413662
716.822336,0.9994806848907939
716.940339,0.9992452349785224
717.058341,0.9992760621695285
717.176344,0.998960041132426
