nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
594.387888,0.8875414983690777
594.50689,0.874590064603334
594.625893,0.8736547537147703
594.744895,0.8481990007714933
594.863897,0.8458865753962138
594.9829,0.8558330131212406
595.101902,0.8109572004962979
595.220904,0.7229103946363996
595.339907,0.5560094435909426
595.458909,0.5816711647203717
595.577912,0.7386286409252245
595.696914,0.7036388863156792
595.815916,0.7865098757365144
595.934919,0.7924942728060255
596.053921,0.6906790741011946
596.172923,0.4602985400038761
596.291926,0.22528252450463168
596.410928,0.5777292186066805
596.529931,0.8631644930312786
596.648933,0.9262630624140225
596.767935,0.9475903408757865
596.886938,0.9588132089243108
597.00594,0.9641012102468682
597.124942,0.967210619606299
597.243945,0.9692342037100632
597.362947,0.9706580843938234
597.48195,0.970277660992599
597.600952,0.9706124645359319
597.719954,0.9695192004584231
597.838957,0.9695996738916625
597.957959,0.9688582137857858
598.076962,0.967581132222245
598.195964,0.9664352276631052
598.314966,0.9644097720013949
598.433969,0.9637223929137229
598.552971,0.9614035798009816
598.671973,0.9612507287837712
598.790976,0.959359888242202
598.909978,0.9577945320059291
599.028981,0.9566267351777928
599.147983,0.9534102359589076
599.266985,0.9519393064044199
599.385988,0.9519212197294222
599.50499,0.9505647474646756
599.623992,0.9478841394178793
599.742995,0.946079192908595
599.861997,0.9448557581659633
599.981,0.9430131986491711
600.100002,0.941341776224799
600.219004,0.9410650624215111
600.338007,0.9385369991731094
600.457009,0.9375726788835115
600.576012,0.9367854485162926
600.695014,0.9344024919623211
600.814016,0.9332921476298933
600.933019,0.9326791760721063
601.052021,0.9307374966019151
601.171023,0.9295180992334953
601.290026,0.9300043643466375
601.409028,0.9282102586855825
601.528031,0.9257602381002876
601.647033,0.9259037420584626
601.766035,0.9244576848976858
601.885038,0.923437646778204
602.00404,0.924209963434292
602.123042,0.922968659586473
602.242045,0.9207009471138389
602.361047,0.9202388712291386
602.48005,0.9205895490389576
602.599052,0.9199113244977585
602.718054,0.9190699906047979
602.837057,0.9200594421441532
602.956059,0.9172593704415654
603.075062,0.9163288245125155
603.194064,0.9159944255230965
603.313066,0.9157324885761657
603.432069,0.9153891532723426
603.551071,0.9162207040904533
603.670073,0.9137867955510436
603.789076,0.9139622594597856
603.908078,0.9153314855722381
604.027081,0.914299573764188
604.146083,0.9127493231471941
604.265085,0.9142026631457225
604.384088,0.91295015008844
604.50309,0.9129145457268762
604.622092,0.9131528475203422
604.741095,0.9125640538400662
604.860097,0.9124718895250046
604.9791,0.9121790330544453
605.098102,0.9120659298668891
605.217104,0.9117221458186942
605.336107,0.9130642759899213
605.455109,0.9124198801095841
605.574111,0.9114705452289268
605.693114,0.9121434587658593
605.812116,0.9115297927398899
605.931119,0.9128123050233411
