nu,[0]HCFC-124-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
612.322246,0.9911667444768196
612.442249,0.9914138731495269
612.562251,0.9912875750674462
612.682254,0.9914015796937193
612.802256,0.9912867820377034
612.922258,0.9913154306396746
613.042261,0.991651543538579
613.162263,0.9917926655938206
613.282266,0.9923942710545771
613.402268,0.9921585061857501
613.52227,0.9920955061208806
613.642273,0.9925749032489402
613.762275,0.9922732063386063
613.882278,0.9921711066787916
614.00228,0.9924819033376197
614.122282,0.9926413087312062
614.242285,0.9931296097902286
614.362287,0.9932862386795558
614.48229,0.99348014707819
614.602292,0.9934054401801443
614.722294,0.9934682253879553
614.842297,0.9938939183526341
614.962299,0.9942007807670064
615.082302,0.9940110059525402
615.202304,0.9944539365111483
615.322306,0.9933327255633105
615.442309,0.9941014650699094
615.562311,0.9941708557738786
615.682314,0.994212015299304
615.802316,0.9937726706908528
615.922318,0.9944136619422852
616.042321,0.9947386894336073
616.162323,0.9953542251524601
616.282326,0.9950438225794326
616.402328,0.9955192685647111
616.52233,0.9949046256857035
616.642333,0.9958554126077004
616.762335,0.9945753667499616
616.882338,0.9957407962460074
617.00234,0.9956964867664677
617.122342,0.99556585995671
617.242345,0.9954866160682061
617.362347,0.9957822199247378
617.48235,0.9960833900026638
617.602352,0.9958762262033252
617.722354,0.9958483420593713
617.842357,0.9964252048487574
617.962359,0.9959003266996141
618.082362,0.9961788193624194
618.202364,0.9965901268670804
618.322366,0.9960374716168116
618.442369,0.9966930799446206
618.562371,0.9975213768716279
618.682374,0.9963035487585008
618.802376,0.9961711488150419
618.922378,0.9966724486114009
619.042381,0.9966372666949294
