nu,[0]Benzaldehyde-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
651.018456,0.5806483238344727
651.137658,0.5496079901835498
651.25686,0.555387061613088
651.376062,0.5576855532957805
651.495264,0.5369394214793104
651.614466,0.5566881890626743
651.733668,0.5623111132293214
651.85287,0.5678772458947379
651.972072,0.5766729409254892
652.091274,0.5505321076483762
652.210476,0.5876286959600603
652.329678,0.5772152683439123
652.44888,0.6153094296897774
652.568082,0.5845868035668447
652.687284,0.5930776169098952
652.806486,0.5671791862769602
652.925688,0.5714147361305899
653.04489,0.57417560350398
653.164092,0.5723583487115026
653.283294,0.5943957117633811
653.402496,0.5807586574973674
653.521698,0.5739976366531809
653.6409,0.5925914926022344
653.760102,0.559993557378708
653.879304,0.5525452215391682
653.998506,0.6047924122974463
654.117708,0.5775905802314854
654.23691,0.5371864704300933
654.356112,0.5917801981209823
654.475314,0.582422004710532
654.594516,0.6034935054362323
654.713718,0.5271342600416221
654.83292,0.5741124476612296
654.952122,0.6058214338188225
655.071324,0.585230202855501
655.190526,0.5665443011903452
655.309728,0.6061971595707375
655.42893,0.6059183730031614
655.548132,0.549998350418065
655.667334,0.5768055909560708
655.786536,0.5989363182245016
655.905738,0.6212945461981664
656.02494,0.5833721267172807
656.144142,0.6020588987524299
656.263344,0.6214996072316213
656.382546,0.6084868361908367
656.501748,0.6334590007132348
656.62095,0.6063729822400677
656.740152,0.6317193815339672
656.859354,0.6210026063726863
656.978556,0.5982299901844977
657.097758,0.6266419212330303
657.21696,0.6447581459652442
657.336162,0.628047172430351
657.455364,0.6396398470562709
657.574566,0.6667167406192327
657.693768,0.6478798606824532
657.81297,0.6533711071700582
657.932172,0.6285623823189294
658.051374,0.6347335337812984
658.170576,0.6778562731625276
658.289778,0.6842239518245441
658.40898,0.6824814034408241
658.528182,0.6847373122745175
658.647384,0.6788398776995669
658.766586,0.6935652192706352
658.885788,0.7219640020419174
659.00499,0.6929897989710988
659.124192,0.6700452711494655
659.243394,0.6707424807175946
659.362596,0.6567971894562992
659.481798,0.7400629713392672
659.601,0.7004305931388638
659.720202,0.743214932139804
659.839404,0.7065155974720335
659.958606,0.7328750906549999
660.077808,0.8054936175373807
660.19701,0.6989332743720538
660.316212,0.7566306934507384
660.435414,0.7062471725489595
660.554616,0.7787229068869719
660.673818,0.7603320752608821
660.79302,0.807881410835966
660.912222,0.754281227307648
661.031424,0.7959730105952179
661.150626,0.837285640237024
661.269828,0.7532485695583112
661.38903,0.8115494153847953
661.508232,0.791076976915954
661.627434,0.8301822699094558
661.746636,0.8238803219277622
661.865838,0.8463857957312149
661.98504,0.7988836207159778
662.104242,0.8033699189027238
662.223444,0.808616917524614
662.342646,0.7717458446003856
662.461848,0.8024305257497634
662.58105,0.832559989719993
662.700252,0.8427541504426993
662.819454,0.8257609121199049
662.938656,0.8320522829925588
663.057858,0.8201155778980568
663.17706,0.8255544976947531
663.296262,0.8452523983108008
663.415464,0.8250428125449698
663.534666,0.8717348259515082
663.653868,0.7977500110279239
663.77307,0.7915596810816754
663.892272,0.8655674288551302
664.011474,0.8305559359994796
664.130676,0.8498715997720964
664.249878,0.8289379299928428
664.36908,0.8185752090120513
664.488282,0.896022280219466
664.607484,0.8508580228426019
664.726686,0.8553880956429873
664.845888,0.8394150489674727
664.96509,0.8238885607721755
665.084292,0.82510056756325
665.203494,0.8741441373914909
665.322696,0.8061302089157216
665.441898,0.8254802011333561
665.5611,0.846546624310635
665.680302,0.8704107955340992
665.799504,0.8738557174180647
665.918706,0.8158946807959486
666.037908,0.8981304086587197
666.15711,0.8293690898082756
666.276312,0.8709070711126567
666.395514,0.830705449523773
666.514716,0.8328347798544791
666.633918,0.8470123530176601
666.75312,0.8633975789095747
666.872322,0.8372102879203077
666.991524,0.8630868117226171
667.110726,0.8622586459665295
667.229928,0.8508580228426019
667.34913,0.8424339647046742
667.468332,0.8247458505888129
667.587534,0.8284904243480451
667.706736,0.8612417808327082
667.825938,0.8189682194273309
667.94514,0.840902129281984
668.064342,0.8626122444941206
668.183544,0.834577224765042
668.302746,0.8460896125377914
668.421948,0.8184769858804756
668.54115,0.828092844371186
668.660352,0.820640619863419
668.779554,0.7828767521831204
668.898756,0.7883366969414307
669.017958,0.8392303979690544
669.13716,0.8025749762445528
669.256362,0.789812265791593
669.375564,0.8048011908124668
669.494766,0.7870134031685769
669.613968,0.7858023352893118
669.73317,0.778037932161994
669.852372,0.8474613885486639
669.971574,0.8285484207075984
670.090776,0.8015162761716813
670.209978,0.8151688575692864
670.32918,0.8431924965610429
670.448382,0.8334096341545049
670.567584,0.8568177872229081
670.686786,0.859443665196137
670.805988,0.8178960734688097
670.92519,0.8037074051358108
671.044392,0.7857709038245336
671.163594,0.8311624631882483
671.282796,0.8335346549759552
671.401998,0.8170704154620875
671.5212,0.8094502220278124
671.640402,0.8144192470940138
671.759604,0.8433021187108812
671.878806,0.8122801386347802
671.998008,0.8126294942004568
672.11721,0.8080753256434127
672.236412,0.8462080733756118
672.355614,0.776040941907974
672.474816,0.8574606416035844
672.594018,0.8537644012593915
672.71322,0.7591316991288324
672.832422,0.8035868580662967
672.951624,0.8026151059966005
673.070826,0.7971200373915621
673.190028,0.7876747721633278
673.30923,0.7973671829087294
673.428432,0.7854095323305902
