nu,[0]Dimethyldisulfide-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
650.591646,1.0019227461102802
650.711248,1.0004110444556298
650.83085,1.0013578210053287
650.950452,0.9996276693322733
651.070054,0.9997290267198928
651.189656,0.9996669854616548
651.309258,1.0016629812221869
651.42886,0.9999123398423762
651.548462,1.0008153722353563
651.668064,0.9989013040088958
651.787666,0.999032238583422
651.907268,1.0013064526667201
652.02687,1.000889525393255
652.146472,1.000000574450165
652.266074,1.0013435016908716
652.385676,1.0017735709197528
652.505278,0.9983667352309581
652.62488,1.0020957931107117
652.744482,1.0021481038764113
652.864084,1.0032733457336998
652.983686,1.0003382671994503
653.103288,0.9999505622220872
653.22289,1.0010163160995564
653.342492,0.9986491132700541
653.462094,1.0014948161254946
653.581696,0.9997848331517073
653.701298,1.0001057755938436
653.8209,1.0014828984080935
653.940502,0.9996296685896112
654.060104,1.0007980282552416
654.179706,0.9999715864036739
654.299308,0.9983281990187318
654.41891,1.00116848214393
654.538512,1.000109185960353
654.658114,1.001997291935661
654.777716,1.0018621316177474
654.897318,1.0004232495448229
655.01692,1.0014012808778328
655.136522,1.0018965962678636
655.256124,1.0021957070419116
655.375726,1.0022574441989502
655.495328,1.0011452553045768
655.61493,1.0026220315275922
655.734532,1.000472301499247
655.854134,1.001809435055556
655.973736,0.9984053727712431
656.093338,1.0007041377887014
656.21294,0.9998109978631546
656.332542,0.9995619859561724
656.452144,1.0001535117817277
656.571746,0.9999990108404893
656.691348,1.0018830707551114
656.81095,1.0021245536726862
656.930552,1.0008246698533518
657.050154,1.0018587252922906
657.169756,1.0006860752420292
657.289358,0.9992248705681476
657.40896,0.9990810225186821
657.528562,1.0014870044963944
657.648164,0.9995357577937759
657.767766,1.0002467204304804
657.887368,1.0020505996095637
658.00697,1.001802823135104
658.126572,1.0016085923989766
658.246174,1.0000353356242884
658.365776,1.002016931275048
658.485378,1.0022013193535855
658.60498,0.9994947676728569
658.724582,1.0032227820312907
658.844184,1.0023262014179681
658.963786,1.0001629832803318
659.083388,0.9994941579812346
659.20299,0.9993925745575745
659.322592,1.0017930055155437
659.442194,1.0006092555207955
659.561796,1.0011144205055718
659.681398,1.0015843537643292
659.801,1.0013397967267694
659.920602,0.9999631396793583
660.040204,0.9998335938470401
660.159806,1.0013889637178286
660.279408,1.0000160791292678
660.39901,0.9999228819737479
660.518612,1.0023495558905395
660.638214,1.002289917866213
660.757816,1.0025412234484605
660.877418,1.0001000350031672
660.99702,0.9996324875492514
661.116622,0.999503633230765
661.236224,1.0014776907105616
661.355826,1.0014295207921344
661.475428,1.001906915855951
661.59503,1.0013385951197344
661.714632,1.0008049838257085
661.834234,1.0012776154561411
661.953836,0.9983115270770193
662.073438,1.0013624272618995
662.19304,0.9997400937814747
662.312642,0.9988908156002679
662.432244,0.9985394676170736
662.551846,1.00033706679425
662.671448,0.9997589490574481
662.79105,1.0016135002931037
662.910652,1.0011256330498715
663.030254,1.0018477049069248
663.149856,1.0010848880657723
663.269458,1.0008947100144248
663.38906,0.9991825842664096
663.508662,1.000397378934098
663.628264,0.999998144201722
663.747866,1.0020204383404447
663.867468,0.9975055164078267
663.98707,1.0014381331230462
664.106672,0.99854326207426
664.226274,1.0005796979599548
664.345876,1.0011978168102076
664.465478,1.001595571571911
664.58508,0.9987581717077055
664.704682,0.9988804271898055
664.824284,1.001251882952088
664.943886,0.9984323300802299
665.063488,1.0007158360884485
665.18309,1.0037553336617908
665.302692,0.9996889583834767
665.422294,0.998485348244577
665.541896,0.9991288996284077
665.661498,1.0014502505977674
665.7811,0.9998853265754999
665.900702,1.0000638060355185
666.020304,1.0007411645267899
666.139906,1.0006498610682657
666.259508,0.9981769637529412
666.37911,0.9992191750026177
666.498712,1.0018227592096476
666.618314,0.9995533897600569
666.737916,0.9993768242547122
666.857518,1.0002821297911255
666.97712,0.9994362589617241
667.096722,1.000590294155063
667.216324,1.0000218852394784
667.335926,0.999592433077972
667.455528,1.0003153197028096
667.57513,0.998904700279103
667.694732,1.000447970308743
667.814334,0.9985643315593721
667.933936,0.9998636592952388
668.053538,0.9974233253395932
668.17314,0.9999851931096231
668.292742,0.9995977409278839
668.412344,0.9993042921170309
668.531946,1.001552203422589
668.651548,0.9990238467478637
668.77115,0.9985826054538453
668.890752,0.9986985476246512
669.010354,1.0004447988937037
669.129956,0.9984281366732498
669.249558,0.9976548541612849
669.36916,1.000390826352726
669.488762,0.9979792444811622
669.608364,0.9979300453171785
669.727966,0.9977190054308487
669.847568,0.9975392326640828
669.96717,0.9970097796412021
670.086772,0.9998782874075787
670.206374,1.0003229021216702
670.325976,0.9974385860332149
670.445578,0.9981669820332123
670.56518,0.9979348353928923
670.684782,0.9977559217169967
670.804384,0.9998211559944962
670.923986,0.9973916077821592
671.043588,0.9967409223606668
671.16319,0.9986661903158994
671.282792,0.9969625224976503
671.402394,0.997444470938233
671.521996,0.9975629743803455
671.641598,0.9945405572212956
671.7612,0.9986402253324974
671.880802,0.9976626358994961
672.000404,0.99660587311548
672.120006,0.9969531510939844
672.239608,0.9962446689586844
672.35921,0.9984745646610474
672.478812,0.9964911703807534
672.598414,0.99724510171611
