nu,[0]Acetylene-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
672.964459,0.9671622602843118
673.085462,0.9643509447995507
673.206464,0.9591776271787852
673.327467,0.919819337964712
673.448469,0.9653061249710728
673.569471,0.9805261143432489
673.690474,0.9831092752081159
673.811476,0.9823751668031613
673.932479,0.9809527359864683
674.053481,0.9734215917921503
674.174483,0.957593416272099
674.295486,0.947701215431704
674.416488,0.8960760431691516
674.537491,0.9350876600723641
674.658493,0.9139211320834828
674.779496,0.865541462221766
674.900498,0.6419531198493024
675.0215,0.3020991512782834
675.142503,0.7495366974972676
675.263505,0.8922668785065802
675.384508,0.9232492847118452
675.50551,0.9318475971863711
675.626513,0.9574028741418317
675.747515,0.9607673412493496
675.868517,0.9704630017253252
675.98952,0.9802937571895598
676.110522,0.9804153211522613
676.231525,0.9787754788356123
676.352527,0.9795725264297452
676.473529,0.9704630017253252
676.594532,0.9488685539773638
676.715534,0.9360447442136883
676.836537,0.9564306467968271
676.957539,0.9610729138473348
677.078542,0.9420499314735215
677.199544,0.8879409819204015
677.320546,0.6456291572626381
677.441549,0.7753970951595532
677.562551,0.8982292084375604
677.683554,0.8670401449381754
677.804556,0.9105322138909363
677.925559,0.9535322802797802
678.046561,0.9671226074445289
678.167563,0.9710386569502535
678.288566,0.9722201581642569
678.409568,0.9734361932255376
678.530571,0.9714310358228567
678.651573,0.9637233566365977
678.772575,0.9263047451896865
678.893578,0.8621293168695593
679.01458,0.9244336493103424
679.135583,0.9279958668790331
679.256585,0.9185113658896322
679.377588,0.8639503302216294
679.49859,0.7622657734891741
679.619592,0.4099746296913258
679.740595,0.19365055636138867
