nu,[0]Acetonitrile-HITRAN(x-sec)-X=0.01-T=203.2K-P=0.1321atm-L=15cm
1030.833817,0.9985756154000722
1030.850217,0.9985742173951894
1030.866617,0.9985558437986268
1030.883018,0.9976552532233064
1030.899418,0.9972562709237968
1030.915818,0.9983713277285029
1030.932219,0.9985507511768097
1030.948619,0.9979069933993825
1030.965019,0.9988588516055953
1030.98142,0.9981588969134026
1030.99782,0.9973722585726562
1031.01422,0.9968707064775209
1031.030621,0.9955386813797225
1031.047021,0.9947892234425835
1031.063421,0.9943540983478822
1031.079822,0.9931213668486755
1031.096222,0.9933049126363775
1031.112622,0.9921982925395593
1031.129023,0.9913967218378806
1031.145423,0.9900560710827683
1031.161823,0.9876360693030235
1031.178224,0.9833118165798538
1031.194624,0.9775322454441966
1031.211024,0.9751294963835692
1031.227425,0.9738607039423954
1031.243825,0.9697189419863885
1031.260225,0.9664990144930732
1031.276626,0.9580665842826136
1031.293026,0.9515452850996063
1031.309426,0.9448595375965548
1031.325827,0.9363387084133354
1031.342227,0.9331680280283949
1031.358627,0.9464132178156193
1031.375028,0.9729953264938603
1031.391428,0.9872568898595236
1031.407828,0.9930752870863125
1031.424228,0.9954247982688108
1031.440629,0.9960999251241789
1031.457029,0.9956337598637196
1031.473429,0.9969722927782451
1031.48983,0.9966951730022863
1031.50623,0.9974436729829754
1031.52263,0.9976992507901128
1031.539031,0.9976830881931673
1031.555431,0.997750633624625
1031.571831,0.9970461711623002
1031.588232,0.9968117931596737
1031.604632,0.9967027479143857
1031.621032,0.9983059365481212
1031.637433,0.9950880035059645
1031.653833,0.9962426764713389
1031.670233,0.996661784273255
1031.686634,0.9975692590468808
1031.703034,0.9977599127486656
1031.719434,0.9976014810543307
1031.735835,0.9965218627814616
1031.752235,0.9958107992845615
1031.768635,0.9965651127688243
1031.785036,0.9951515916610084
1031.801436,0.993834882807257
1031.817836,0.9902432093642134
1031.834237,0.991898892276643
1031.850637,0.9928149368794421
1031.867037,0.9946683638943015
1031.883438,0.9949560635845097
1031.899838,0.995188611988792
1031.916238,0.9962479565715165
1031.932639,0.9953275500166744
1031.949039,0.9963879392429672
1031.965439,0.9965184746128881
1031.98184,0.9959131738966929
1031.99824,0.9959438484948352
1032.01464,0.9957912815841696
1032.031041,0.9966842094156831
1032.047441,0.9975425245489822
1032.063841,0.9966245098195599
1032.080242,0.9965839480274482
1032.096642,0.9945798423491821
1032.113042,0.9954286804330942
1032.129443,0.9969328134571467
1032.145843,0.9964083654050891
1032.162243,0.9969724921727235
1032.178644,0.9970222423413393
1032.195044,0.9966486284245314
1032.211444,0.9967639473419109
1032.227845,0.9967861754257789
1032.244245,0.9957423894325559
1032.260645,0.9971305248364907
1032.277046,0.9982930584846034
1032.293446,0.9982213836161627
1032.309846,0.9978032164685628
1032.326247,0.9981739692265417
1032.342647,0.9986774753076101
1032.359047,0.9979545946982495
1032.375448,0.9980779495093245
1032.391848,0.9981119845476969
1032.408248,0.9963515717468957
1032.424648,0.9940231329607875
1032.441049,0.9913397181652462
1032.457449,0.9929211737612601
1032.473849,0.9950021311167088
1032.49025,0.9972629525631954
1032.50665,0.9983149213419816
1032.52305,0.9986443197658149
1032.539451,0.9990014688643298
1032.555851,0.99978978209888
1032.572251,0.9991411989808645
1032.588652,0.9990062041425148
1032.605052,0.9984375219418452
1032.621452,0.9987935283727933
1032.637853,0.9985560435098156
1032.654253,0.9984164551323879
1032.670653,0.9972105976325147
1032.687054,0.9982002215471488
1032.703454,0.996650920719013
1032.719854,0.9969625224976503
1032.736255,0.9984854480931168
1032.752655,0.9987765490271359
1032.769055,0.9991858316150853
1032.785456,0.9981761652116896
1032.801856,0.9981272557778851
1032.818256,0.9972994530552142
1032.834657,0.996990836635348
1032.851057,0.9966551066616705
1032.867457,0.9960349815262451
1032.883858,0.997488858204799
1032.900258,0.9969530513986743
1032.916658,0.9975130974785594
1032.933059,0.9975421255320521
1032.949459,0.9985837038953154
1032.965859,0.9976510630800421
1032.98226,0.9969834589304545
1032.99866,0.9967634489600617
1033.01506,0.9956205180227718
1033.031461,0.9953561163272845
1033.047861,0.9931890007166649
1033.064261,0.9910800211808775
1033.080662,0.9927887269110817
1033.097062,0.9954868151655492
1033.113462,0.9965076126207127
1033.129863,0.9971128757823956
1033.146263,0.9981587970975179
1033.162663,0.9978674770648724
1033.179064,0.9974917509266823
1033.195464,0.999029241491202
1033.211864,0.998414058935771
1033.228265,0.9976793967725701
1033.244665,0.9971071922552017
1033.261065,0.9971487724920607
1033.277466,0.9981772632060751
1033.293866,0.9979450143801261
1033.310266,0.9968009279703437
1033.326667,0.9964479236024207
1033.343067,0.9974619263692089
1033.359467,0.9979733564209895
1033.375868,0.9983824097117455
1033.392268,0.9987652629158985
1033.408668,0.9976701183973247
1033.425069,0.998626244467209
1033.441469,0.9992169567385115
1033.457869,0.998535074053082
1033.474269,0.9983865030880168
1033.49067,0.9983771182989963
1033.50707,0.9981095890818086
1033.52347,0.9988270883991519
1033.539871,0.9981506122289397
1033.556271,0.9987213182111208
1033.572671,0.9991391307607231
1033.589072,0.9985986827632151
1033.605472,0.9983235068872229
1033.621872,0.9983372838466789
1033.638273,0.9977643029019401
1033.654673,0.997211594843611
1033.671073,0.9942165886850931
1033.687474,0.9917490276765757
1033.703874,0.9933112698081614
1033.720274,0.9948797533809665
1033.736675,0.9960667555489487
1033.753075,0.9970278256815298
1033.769475,0.9976071673989787
1033.785876,0.9975575875548283
1033.802276,0.998291061900483
1033.818676,0.9970923354687204
1033.835077,0.9976751067603875
1033.851477,0.9977286833521392
1033.867877,0.9983718269142915
1033.884278,0.9968705071033995
1033.900678,0.9968201664139039
1033.917078,0.9935638016283811
1033.933479,0.994001463492687
1033.949879,0.9953329247999564
1033.966279,0.9953647759631659
1033.98268,0.9961254256086669
1033.99908,0.9960714370737014
1034.01548,0.9952128948871747
1034.031881,0.9961922678672579
1034.048281,0.9969242398718174
1034.064681,0.997763305138136
1034.081082,0.9970769803649888
1034.097482,0.9992552474659393
1034.113882,0.9994351196050383
1034.130283,1.0
1034.146683,0.9990996055985232
1034.163083,0.9994253951486342
1034.179484,0.998668986585147
1034.195884,0.9983901971249122
1034.212284,0.9977064342505788
1034.228685,0.9984371225669163
1034.245085,0.9986635937871801
1034.261485,0.996867217436154
1034.277886,0.9960940481519578
1034.294286,0.9938415415232785
1034.310686,0.9922334169808141
1034.327087,0.9937339143124502
1034.343487,0.9951298975927764
1034.359887,0.9961094877293606
1034.376288,0.9959043103088882
1034.392688,0.9970864526412956
1034.409088,0.9976334048125017
1034.425489,0.9980156713883728
1034.441889,0.9975183843119861
1034.458289,0.9982738914418847
1034.474689,0.9979152760618006
1034.49109,0.997486962977769
1034.50749,0.9974650185059735
1034.52389,0.9958209566065164
1034.540291,0.9963751855589686
1034.556691,0.9973744527940387
1034.573091,0.9989154885081224
1034.589492,0.9987526785528674
1034.605892,0.9980026972689766
1034.622292,0.9985759149728018
1034.638693,0.997786353736695
1034.655093,0.9974717015439857
1034.671493,0.9978846405330833
1034.687894,0.9972721274245633
1034.704294,0.998148216670345
1034.720694,0.9985157026605485
1034.737095,0.9989482534734879
1034.753495,0.9997851730786084
1034.769895,0.9990394815934077
1034.786296,0.9990244062013746
1034.802696,0.9993235488962784
1034.819096,0.9981572000447202
1034.835497,0.9986409243808998
1034.851897,0.9981622906594215
1034.868297,0.9982912615587154
1034.884698,0.9982810790397784
1034.901098,0.9974340975696768
1034.917498,0.9944158496547479
1034.933899,0.993136859662842
1034.950299,0.9945259375825591
1034.966699,0.9956313703455634
1034.9831,0.9965551471675247
1034.9995,0.9968844633881927
1035.0159,0.9971590431773113
1035.032301,0.996881672115603
1035.048701,0.9964634683112773
1035.065101,0.9974950426548918
1035.081502,0.99724510171611
1035.097902,0.9971569491455193
1035.114302,0.9962975709551417
1035.130703,0.9961445514004456
1035.147103,0.9955500305853805
1035.163503,0.9964206213033572
1035.179904,0.9968558532146514
1035.196304,0.9979179704366834
1035.212704,0.9982871685729336
1035.229105,0.9980112801290794
1035.245505,0.996987745968545
1035.261905,0.9974397829602363
1035.278306,0.9973824318215772
1035.294706,0.9972585646158576
1035.311106,0.9988804271898055
1035.327507,0.9989293735299133
1035.343907,0.9981367380318557
1035.360307,0.9989621389507151
1035.376708,0.9987342017992247
1035.393108,0.99790220345731
1035.409508,0.9980319391763984
1035.425909,0.9981524089016587
1035.442309,0.9977983272447808
1035.458709,0.9974496576629673
1035.47511,0.9984469072986626
1035.49151,0.9976326067060971
1035.50791,0.9958670641841895
1035.52431,0.994553983609446
1035.540711,0.9921828143669257
1035.557111,0.9915723137455226
1035.573511,0.9930288122503965
1035.589912,0.995793173589402
1035.606312,0.995102730917399
1035.622712,0.9964955549515491
1035.639113,0.996784580569174
1035.655513,0.9983208114173933
1035.671913,0.9997552999439436
1035.688314,0.9984294346306711
1035.704714,0.9986392266927714
1035.721114,0.998017867025265
1035.737515,0.9967615551113079
1035.753915,0.9957426881553175
1035.770315,0.9960696441467283
1035.786716,0.9971888586784419
1035.803116,0.9983229078932986
1035.819516,0.9996848596671497
1035.835917,0.999326876649237
1035.852317,0.9991985013717564
1035.868717,0.9990812423165313
1035.885118,0.9998323740507996
1035.901518,0.9993553778581843
1035.917918,0.9996573887046588
1035.934319,0.9999959238083077
1035.950719,0.9998731080514645
1035.967119,0.9992359920028476
1035.98352,0.9993425062438108
1035.99992,0.9997080826161733
1036.01632,0.9986040752106615
1036.032721,0.9983202124250861
1036.049121,0.9986003803824187
1036.065521,0.9979024030377707
1036.081922,0.9984083679918543
1036.098322,0.9972361265505829
1036.114722,0.9966170351637662
1036.131123,0.996284121028721
1036.147523,0.9935123363564189
1036.163923,0.9918417605458575
1036.180324,0.9912913419673886
1036.196724,0.9943662295418823
1036.213124,0.9938055651106523
1036.229525,0.9947700241958444
1036.245925,0.9940329738385161
1036.262325,0.9940119999640432
1036.278726,0.995217671920535
1036.295126,0.9956925039884862
1036.311526,0.9973773451841458
1036.327927,0.9955938357504328
1036.344327,0.9940581231908922
1036.360727,0.9944221144943349
1036.377128,0.9956833436595871
1036.393528,0.9967975388529501
1036.409928,0.9968706067904551
1036.426329,0.9971636301194599
1036.442729,0.9970700008505546
1036.459129,0.9962253419995787
1036.47553,0.9956377424067241
1036.49193,0.9956276865163082
1036.50833,0.9956426210436146
1036.52473,0.9950276034973105
1036.541131,0.9935877468045385
1036.557531,0.993090084018327
1036.573931,0.990856954175243
1036.590332,0.9898310569116405
1036.606732,0.9873427849453236
1036.623132,0.985037073940584
1036.639533,0.9809772601114182
1036.655933,0.9793413745904977
1036.672333,0.9754942630223262
1036.688734,0.9704736768770573
1036.705134,0.9642670499168335
1036.721534,0.9576298055133086
1036.737935,0.9507187514277491
1036.754335,0.9404215940100991
1036.770735,0.9292578705994188
1036.787136,0.9207746061359297
1036.803536,0.9271508476090254
1036.819936,0.9551384263002515
1036.836337,0.977915513199983
1036.852737,0.9868038429293027
1036.869137,0.9897617711626862
1036.885538,0.9907394455088795
1036.901938,0.9923918893111847
1036.918338,0.9938541633910045
1036.934739,0.9944900358442427
1036.951139,0.9946420055319081
1036.967539,0.9947665425068526
1036.98394,0.9968556538435007
1037.00034,0.9981587970975179
1037.01674,0.9960838880444832
1037.033141,0.9978122965191469
1037.049541,0.9994246255913761
1037.065941,0.9993624233384335
1037.082342,0.997958586524612
1037.098742,0.999609086426629
1037.115142,0.9980859341648591
1037.131543,0.997886935670396
1037.147943,0.997805012515969
1037.164343,0.997431005528767
1037.180744,0.997738361367306
1037.197144,0.9972134895474412
1037.213544,0.9978465220678823
1037.229945,0.9999812001767189
1037.246345,1.0
1037.262745,0.9995932027644417
1037.279146,0.9992009893791224
1037.295546,0.9987582715835277
1037.311946,0.9982366565201696
1037.328347,0.9981636880876066
1037.344747,0.9968934353887371
1037.361147,0.996229725400727
1037.377548,0.9953550214361587
1037.393948,0.9935271398005159
1037.410348,0.9925355980610193
1037.426749,0.9933686848588352
1037.443149,0.9955022453307677
1037.459549,0.9968453862831441
1037.47595,0.9955454510657727
1037.49235,0.9946802005182596
1037.50875,0.9962207593735455
1037.525151,0.9969443779448567
1037.541551,0.9966328815006034
1037.557951,0.9956972833239757
1037.574351,0.9967592625623676
1037.590752,0.9970372974908648
1037.607152,0.9974581360210905
1037.623552,0.9982876677166427
1037.639953,0.9982690997387059
1037.656353,0.9982024175900519
1037.672753,0.9981354404549396
1037.689154,0.9979023032475354
1037.705554,0.9975543953756556
1037.721954,0.9972680386172229
1037.738355,0.9982315655262033
1037.754755,0.9976545548648735
1037.771155,0.9970507575852363
1037.787556,0.9972792080818043
1037.803956,0.9965492675095015
1037.820356,0.9961687580071537
1037.836757,0.995438833857417
1037.853157,0.9964935619624322
1037.869557,0.9984788581109064
1037.885958,0.9981766642998969
1037.902358,0.9990574744564964
1037.918758,0.9982455408659479
1037.935159,0.9977666975391406
1037.951559,0.997105995727289
1037.967959,0.9967647447533877
1037.98436,0.9978350468988608
1038.00076,0.996117058190235
1038.01716,0.9955626741510555
1038.033561,0.993917175742434
1038.049961,0.9943960609762378
1038.066361,0.9944245011102737
1038.082762,0.9946810957308428
1038.099162,0.9951406450537066
1038.115562,0.9954423178994326
1038.131963,0.9965603292677634
1038.148363,0.9976354000813067
1038.164763,0.9963891349092117
1038.181164,0.9957825186594486
1038.197564,0.9971628323888749
1038.213964,0.9982689999118008
1038.230365,0.9973354562153225
1038.246765,0.9983100296108518
1038.263165,0.9978811479429535
1038.279566,0.9970774789036037
1038.295966,0.9974078653978653
1038.312366,0.9975632736492827
1038.328767,0.9983886995407397
1038.345167,0.9980268492264881
1038.361567,0.9970249343050278
1038.377968,0.9972607585871132
1038.394368,0.9959901609605467
1038.410768,0.9968510683180397
1038.427169,0.9941301950173956
1038.443569,0.9907470742319805
1038.459969,0.9901092385213184
1038.47637,0.987773360258157
1038.49277,0.984513173587098
1038.50917,0.987930428709049
1038.525571,0.9937425598351126
1038.541971,0.9957486626293699
1038.558371,0.9979449145856296
1038.574771,0.99755259977936
1038.591172,0.9972786097144589
1038.607572,0.997325183713027
1038.623972,0.9949352692200827
1038.640373,0.9943292398061566
1038.656773,0.9934522306782844
1038.673173,0.9939844662129884
1038.689574,0.9946847760577057
1038.705974,0.9960152602288523
1038.722374,0.9953967276852966
1038.738775,0.996178221655307
1038.755175,0.9964020880521608
1038.771575,0.9954561546438165
1038.787976,0.9950155637361489
1038.804376,0.996368410230743
1038.820776,0.9972323370605021
1038.837177,0.9978371423546596
1038.853577,0.9983848058324042
1038.869977,0.9978222746920028
1038.886378,0.9978176847200962
1038.902778,0.9979360329154133
1038.919178,0.998171773246225
1038.935579,0.9999586308557267
1038.951979,0.9991160708956971
1038.968379,0.9993184623523599
1038.98478,0.9993257873835351
1039.00118,0.9991690054673575
1039.01758,0.9988758323504086
1039.033981,0.9989233799716528
1039.050381,0.998655205048225
1039.066781,0.9996413843179811
1039.083182,0.9996485317794311
1039.099582,0.9991886693068767
1039.115982,0.9996007397256049
1039.132383,0.9997846531904536
1039.148783,0.9995898541328214
1039.165183,0.9988987068688816
1039.181584,0.9983443720665572
1039.197984,0.9981203687235806
1039.214384,0.9975239704305794
1039.230785,0.9955157842533687
1039.247185,0.9953797065467844
1039.263585,0.9937961240026292
1039.279986,0.9944885441103076
1039.296386,0.9949623318274552
1039.312786,0.9948972634187139
1039.329187,0.9955769107990876
1039.345587,0.99635226919324
1039.361987,0.9957742536988433
1039.378388,0.9957403979497685
1039.394788,0.9959061029382601
1039.411188,0.9982686006042808
1039.427589,0.9973684685652746
1039.443989,0.9969787731192091
1039.460389,0.9984542958331141
1039.47679,0.9979270515315333
1039.49319,0.9978624877399604
1039.50959,0.9961644744907039
1039.525991,0.997140396477551
1039.542391,0.9968378102869973
1039.558791,0.9973364535512774
1039.575192,0.998159096545202
1039.591592,0.9978094028676827
1039.607992,0.9988800276377146
1039.624392,0.9992887230774429
1039.640793,0.9996478520186607
1039.657193,0.9989657352208886
1039.673593,0.9982527282597167
1039.689994,0.9990090413241633
1039.706394,0.9995559086377729
1039.722794,0.9999529111087166
1039.739195,0.9995170866402094
1039.755595,1.0
1039.771995,0.9989697310918212
1039.788396,0.9995714218658572
1039.804796,0.9988023177945163
1039.821196,0.9983435733913791
1039.837597,0.9977009468802808
1039.853997,0.9970611269670359
1039.870397,0.9952499174954808
1039.886798,0.9950887000678107
1039.903198,0.995051882467038
1039.919598,0.9936669389037222
1039.935999,0.9944903341912982
1039.952399,0.9949133808849324
1039.968799,0.9956352533154794
1039.9852,0.993731926846609
1040.0016,0.9943253619296832
1040.018,0.9967456070540109
1040.034401,0.9975849210071939
1040.050801,0.9980751548949783
1040.067201,0.9972093012595805
1040.083602,0.9968356172462269
1040.100002,0.9972445033692285
1040.116402,0.9974380873140466
1040.132803,0.997559383160102
1040.149203,0.9984402177267937
1040.165603,0.9982578193616131
1040.182004,0.9990976074013102
1040.198404,0.9988389745122261
1040.214804,0.9982908622422906
1040.231205,0.9998419224955656
1040.247605,0.9986172568714531
1040.264005,0.9981325458663595
1040.280406,0.9978775555772872
1040.296806,0.9985556440874781
1040.313206,0.998693354405706
1040.329607,0.9983811118154565
1040.346007,0.9984504018689536
1040.362407,0.9987257125945885
1040.378808,0.9994272141045085
1040.395208,0.9986298395281602
1040.411608,0.9980958152645187
1040.428009,0.9991791970431902
1040.444409,0.9984093664007214
1040.460809,0.9980747556649963
1040.47721,0.9980069886898014
1040.49361,0.9957106257569663
1040.51001,0.995855711364369
1040.526411,0.9956818501356917
1040.542811,0.9946435969603901
1040.559211,0.9958529229722809
1040.575612,0.9952861452518188
1040.592012,0.9949897931667784
1040.608412,0.9951039250413926
1040.624812,0.9948302096028985
1040.641213,0.9977356674773671
1040.657613,0.9977335722346654
1040.674013,0.9985225924426665
1040.690414,0.9981570004133001
1040.706814,0.9970566402020598
1040.723214,0.9974980351445084
1040.739615,0.9976733109468117
1040.756015,0.9970936316895991
1040.772415,0.9970633205039281
1040.788816,0.9968435919630637
1040.805216,0.9971324193862877
1040.821616,0.9983456699150846
1040.838017,0.9987864369639163
1040.854417,0.9991131734632928
1040.870817,0.9987740520888844
1040.887218,0.9989102941610875
1040.903618,0.9987752506184661
1040.920018,0.9991071288468782
1040.936419,0.9983078333312025
1040.952819,0.9991990209551121
1040.969219,1.0
1040.98562,0.9993287254056689
1041.00202,0.9987527784281403
1041.01842,0.9991069689897505
1041.034821,0.9984540961422749
1041.051221,0.9986448190880995
1041.067621,0.9978546046574455
1041.084022,0.9970498602399583
1041.100422,0.9958330061129907
1041.116822,0.994515594566592
1041.133223,0.9932857420365606
1041.149623,0.9941971022309228
1041.166023,0.9931229558441337
1041.182424,0.995010290167636
1041.198824,0.9934077250152843
1041.215224,0.9941914353235908
1041.231625,0.9952128948871747
1041.248025,0.9963497783156806
1041.264425,0.9980019986673331
1041.280826,0.9988585519479848
1041.297226,0.9986717828622242
1041.313626,0.9988042155207231
1041.330027,0.9984170541824406
1041.346427,0.9981893412240318
1041.362827,0.998980120431049
1041.379228,0.9982960533682712
1041.395628,0.9987428908245775
1041.412028,0.9990566352485704
1041.428429,0.998391495033012
1041.444829,0.9991636599274777
1041.461229,0.9989795210431566
1041.47763,0.9986662901825234
1041.49403,0.9985425630942212
1041.51043,0.9986158588082721
1041.526831,0.9978698719496912
1041.543231,0.9972340323569161
1041.559631,0.9990342866016104
1041.576032,0.9993755650407069
1041.592432,0.9976356993719716
1041.608832,0.9978481186235948
1041.625233,0.9981720726978018
1041.641633,0.9982507317562567
1041.658033,0.9963661185860349
1041.674433,0.9968776845968896
1041.690834,0.9951091991061715
1041.707234,0.9933314342316067
1041.723634,0.9928274464264568
1041.740035,0.9925244817245726
1041.756435,0.9935334983945582
1041.772835,0.9945834228430593
1041.789236,0.992317264247046
1041.805636,0.9915554571594704
1041.822036,0.9906110539966912
1041.838437,0.9895727447169943
1041.854837,0.9872499790854824
1041.871237,0.988820955147232
1041.887638,0.9904809953038415
1041.904038,0.9919711051445173
1041.920438,0.9919217062135246
1041.936839,0.9937191077874358
1041.953239,0.9939104171286182
1041.969639,0.9952064260243818
1041.98604,0.9952020471257409
1042.00244,0.9955918445647526
1042.01884,0.9969285266552655
1042.035241,0.9952472303243312
1042.051641,0.9948009620246776
1042.068041,0.9942269285913828
1042.084442,0.9933719629809042
1042.100842,0.9905158608485062
1042.117242,0.9883652137433739
1042.133643,0.9847238819512365
1042.150043,0.9817378121638577
1042.166443,0.9761441585927019
1042.182844,0.9677543447469712
1042.199244,0.9584661813584593
1042.215644,0.9452281046821276
1042.232045,0.9272027695102911
1042.248445,0.9040957554763773
1042.264845,0.8743714444158452
1042.281246,0.838735398073581
1042.297646,0.8044552006936241
1042.314046,0.8092478847655171
1042.330447,0.890190316813486
1042.346847,0.9500287801041086
1042.363247,0.9723271082638026
1042.379648,0.9814129107221864
1042.396048,0.9849661538244151
1042.412448,0.9854558036707737
1042.428849,0.9900641895758369
1042.445249,0.9919828104726193
1042.461649,0.9927115902237997
1042.47805,0.9930817420966573
1042.49445,0.9934167650667141
1042.51085,0.9962446689586844
1042.527251,0.9965278419305758
1042.543651,0.9979655722591677
1042.560051,0.9969377981336757
1042.576452,0.9974439722161221
1042.592852,0.9972714293343183
1042.609252,0.9978126956441453
1042.625653,0.9970260310330588
1042.642053,0.9988464658326274
1042.658453,0.9988707380966539
1042.674853,0.999046055294824
1042.691254,0.9991884295016249
1042.707654,0.9993499713602148
1042.724054,0.9995179962011721
1042.740455,0.9993527095828876
1042.756855,0.9999992839102564
1042.773255,0.9983547549020174
1042.789656,0.9985958866908178
1042.806056,0.9990810824635453
1042.822456,0.9985407657192252
1042.838857,0.9999552190026988
1042.855257,0.9988138040872171
1042.871657,0.9991670870647087
1042.888058,0.9984331288264136
1042.904458,0.9961364826622577
1042.920858,0.9945220589389658
1042.937259,0.993105874276195
1042.953659,0.9926347573201881
1042.970059,0.9931549349181722
1042.98646,0.9943487288502488
1043.00286,0.9943693120819718
1043.01926,0.9935179000410808
1043.035661,0.9961891796760143
1043.052061,0.9973593925535066
1043.068461,0.998022058709109
1043.084862,0.9973955973565695
1043.101262,0.9964643651288024
1043.117662,0.9980339352422729
1043.134063,1.0
1043.150463,0.9994208277850147
1043.166863,0.9998661989521588
1043.183264,0.9981486159297116
1043.199664,0.9978945196399261
1043.216064,0.9987391954827178
1043.232465,0.9981021032879622
1043.248865,0.9986805712125821
1043.265265,0.9980655734194825
1043.281666,0.9973047387563224
1043.298066,0.9976765035065147
1043.314466,0.9981346419469066
1043.330867,0.9981154779457563
1043.347267,0.9979407232257902
1043.363667,0.9968215619631138
1043.380068,0.9968727002209276
1043.396468,0.9966409542596382
1043.412868,0.9974813770664168
1043.429269,0.9969668094457139
1043.445669,0.99680401805801
1043.462069,0.9975131972298742
1043.47847,0.9970286233041094
1043.49487,0.9978120969567076
1043.51127,0.9954825345814472
1043.527671,0.9939527586142551
1043.544071,0.9927608299398097
1043.560471,0.9923641027272979
1043.576872,0.9933697775649896
1043.593272,0.995152487297844
1043.609672,0.9945964519712392
1043.626073,0.9954516751011996
1043.642473,0.9965826524691579
1043.658873,0.996634575777942
1043.675274,0.9966549073306691
1043.691674,0.996291892075172
1043.708074,0.9957189897613515
1043.724474,0.9951459193131021
1043.740875,0.9965041248501721
1043.757275,0.9981406307727247
1043.773675,0.9994581668446301
1043.790076,0.9991522795182026
1043.806476,0.9993260472082736
1043.822876,0.998656703032156
1043.839277,0.9997340553695443
1043.855677,0.9994853624713447
1043.872077,1.0
1043.888478,0.9996575886361565
1043.904878,1.0
1043.921278,0.9999689914807741
1043.937679,1.0
1043.954079,0.9996485117864607
1043.970479,1.0
1043.98688,0.9994757074893769
1044.00328,0.9978836426489417
1044.01968,0.9986899588540734
1044.036081,0.9978406347907696
1044.052481,0.9970265295461989
1044.068881,0.9974622256078317
1044.085282,0.9971213512778606
1044.101682,0.9961989423778123
1044.118082,0.9958373877878574
1044.134483,0.9948704015552383
1044.150883,0.9937663105661129
1044.167283,0.9931243462172451
1044.183684,0.993592317318686
1044.200084,0.9945616417046035
1044.216484,0.9947530137738702
1044.232885,0.9955354956610392
1044.249285,0.996105702520499
1044.265685,0.9971898558677991
1044.282086,0.9961003235642286
1044.298486,0.996770725359798
1044.314886,0.996968603987586
1044.331287,0.9968256489398961
1044.347687,0.9972133898260972
1044.364087,0.9975839234227717
1044.380488,0.9980628786460722
1044.396888,0.9978686745065634
1044.413288,0.9975830255976446
1044.429689,0.9972457997879256
1044.446089,0.9970126709737555
1044.462489,0.9966534123494293
1044.47889,0.997346028027189
1044.49529,0.9975708551589721
1044.51169,0.9960458383667135
1044.528091,0.9964439378186979
1044.544491,0.995604687782386
1044.560891,0.9944146563564443
1044.577292,0.994903431800869
1044.593692,0.9967954455803164
1044.610092,0.9979375298205854
1044.626493,0.9973985895478499
1044.642893,0.997513795737972
1044.659293,0.9980486064489541
1044.675694,0.9975305541105104
1044.692094,0.9972622544793729
1044.708494,0.997199428936366
1044.724894,0.9964205216613
1044.741295,0.9950286980282763
1044.757695,0.993047580672309
1044.774095,0.9912961993068647
1044.790496,0.9920598905315144
1044.806896,0.9934864060228322
1044.823296,0.994801459425283
1044.839697,0.9959068000727761
1044.856097,0.9960497229530579
1044.872497,0.9962305223848261
1044.888898,0.9947836526385304
1044.905298,0.9961084916203709
1044.921698,0.9967866738189911
1044.938099,0.9982843733727749
1044.954499,0.9984976296898912
1044.970899,0.9971873628962756
1044.9873,0.9989462555789789
1045.0037,0.9994329908105007
1045.0201,0.9999350081120643
1045.036501,0.9982980499623745
1045.052901,0.9972758173382611
1045.069301,0.9992192249635777
1045.085702,0.9973402434370017
1045.102102,0.997707431957512
1045.118502,0.9972429077792996
1045.134903,0.9974812773182841
1045.151303,0.997621333521335
1045.167703,0.9974422765628107
1045.184104,0.998811007412481
1045.200504,0.9978198799214173
1045.216904,0.9981764646645841
1045.233305,0.9963751855589686
1045.249705,0.9978858379953705
1045.266105,0.9978469212065709
1045.282506,0.9992677282419224
1045.298906,0.9986620957929129
1045.315306,0.9974302075842818
1045.331707,0.9973686680389883
1045.348107,0.996501932543509
1045.364507,0.9941946167412741
1045.380908,0.9930128246152201
1045.397308,0.9941229378934605
1045.413708,0.9940380434196101
1045.430109,0.9950487978109837
1045.446509,0.9968441900693983
1045.462909,0.9978378408409037
1045.47931,0.9981447231577003
1045.49571,0.9971393993376532
1045.51211,0.9970706987997995
1045.528511,0.996481903055962
1045.544911,0.9979638757191369
1045.561311,0.9961168589668433
1045.577712,0.9952661402013506
1045.594112,0.9955079197097381
1045.610512,0.9973411410436247
1045.626913,0.9992273886179942
1045.643313,0.9990334574034966
1045.659713,0.999334371628918
1045.676114,0.9978633858166035
1045.692514,0.9979030017793921
1045.708914,0.9974497574079381
1045.725315,0.9978458235755613
1045.741715,0.9977684935208125
1045.758115,0.9985231915564017
1045.774515,0.9976868793961058
1045.790916,0.9981811561049928
1045.807316,0.9980380271897958
1045.823716,0.9989192843941909
1045.840117,0.9972440047471015
1045.856517,0.9982990482609236
1045.872917,0.9989428591674838
1045.889318,0.9983721264258846
1045.905718,0.9977779723665254
1045.922118,0.9970969221040129
1045.938519,0.9965520578513569
1045.954919,0.9960059973300048
1045.971319,0.9925086014599075
1045.98772,0.9916147539487647
1046.00412,0.9918453311826226
1046.02052,0.9935740353882416
1046.036921,0.9960750229373294
1046.053321,0.9971594420410084
1046.069721,0.9984340274166338
1046.086122,0.9986143608856074
1046.102522,0.9983583489856044
1046.118922,0.9986884608202586
1046.135323,0.9980736577833689
1046.151723,0.9966154405777856
1046.168123,0.9989772233929004
1046.184524,0.9976133525825907
1046.200924,0.9962737597277411
1046.217324,0.9971708097234433
